ID,Text,label,Label
facebook_corpus_msr_2179412,abe fatt gayi uski :P,CAG,1
facebook_corpus_msr_2179718,Chal chup kr. Bhukha,CAG,1
facebook_corpus_msr_2199147,Ye lo...Bharat mata ko daayan kahne waala bhi bhasha ka path padha rahaa hai....,CAG,1
facebook_corpus_msr_2199159,"वाकई,ऐसे माहोल मे सन्त जैसे आजम बाबा का दम घुट रहा होगा।
इनको तुरन्त ऋषिकेश को लिये रवाना हो जाना चाहिए ।",CAG,1
facebook_corpus_msr_2199198,Haramkhor,CAG,1
facebook_corpus_msr_2199200,PM suar ka naam nahin liya .,CAG,1
facebook_corpus_msr_2199215,Mama pehle Kharge ka speech to sunn.,CAG,1
facebook_corpus_msr_2203247,Tu Kya namak halal hai Kya ?? Proof Kya hai,CAG,1
facebook_corpus_msr_2203250,Mam 18+ ke ho gye. Bdey bdey thoughts Suna diye aapne. Aur pooling booth aapko mumy leke gyi tb hi jaogi vrna nhi. Shi hai. Aise youngsters ki jrurt nhi hai.,CAG,1
facebook_corpus_msr_2203259,"Hutiye Mohammad, tujhe Rajasthan main kaun se rape victim mil gaye??",CAG,1
facebook_corpus_msr_221549,"#DilliKaFaisla Live
दिल्ली नगर निगम चुनाव का फैसला बताएगा दिल्ली के दिल में कौन?
Rohit Sardana",CAG,1
facebook_corpus_msr_221554,"EVM hack ko job EC ne challenge kiya to kejriwal ko hack karke dikhana chiyetha, EVM EVM gadbadi chilanese EVM tampering khud ba khud nehi hota......Bebakuf KUJLIWAL.",CAG,1
facebook_corpus_msr_221563,BJP undekhi karegi to unka bhi haal congress aap sarikha hoga. Samay balvaan hota hai.,CAG,1
facebook_corpus_msr_221564,"Are bjp ke jasn manane se ya aap ke harne ne saheedo ka kya hoga.......
Please chodiye istrh jeetne harne ki bate .....Dear bjp leaders please do something for saheed....Otherwise people will forget ...Who is bjp....Like congress.",CAG,1
facebook_corpus_msr_221567,मोदी जी को गालियाँ ना निकाल कर भी AAP का ये हाल है।😱 थोड़ी बहुत गालियाँ दे दी होती तो शायद खाता ही ना खुलता 😜 #RIPAAP,CAG,1
facebook_corpus_msr_221568,Agar ab EVM par sawal uthe to aur kuch nahi hoga ye log gart me jayenge...jitna bahana banayega utna pichhe jayega,CAG,1
facebook_corpus_msr_221570,Nahi ashutosh jee ye bjp ke mcd rule ke favour me vote nahi hai ye vote apke virodh me hai. Ise aap maniye.,CAG,1
facebook_corpus_msr_221571,Sad jee jhut ka arop laga kar jyada dino ki rajniti nahi hai.,CAG,1
facebook_corpus_msr_221572,आज केजरीवाल को  दिमागी दौरा पड़ सकता है इसलिए कृपा बच कर रहें  उसके नजदीक न जाएँ  शारीरिक नुकसान हो सकता है,CAG,1
facebook_corpus_msr_221573,Sabhi chije ek ache insaan ke pass hi ho to hi acha hai or Abhi PM modi se best koi ni hai,CAG,1
facebook_corpus_msr_221579,केजरीवाल जी को जनता के निर्णय को स्वीकार करना चाहिये और हार की नैतिक जिम्मेदारी लेते हुऐ अपने पद से इस्तिफा दे देना चाहिये।,CAG,1
facebook_corpus_msr_221581,Bjp ne 10 salo me mcd kya kiya mujhe samjh nahi aayi. Ye sirf modi ki jeet hai. Bjp ki jeet hai development ki nahi.,CAG,1
facebook_corpus_msr_221582,Jai jai modi ghar ghar modi har baar modi...aur badhai sri manoj tiwari g ko v...,CAG,1
