,Text,Abuse,Label
293,इंसान की सोच गलत है मैं न ही मोदी का सपोर्टर हुन और न ही बीजेपी का समर्थक मैं उसका सपोर्टर हूँ जो इस देश के लिए सही करता है और इस वक़्त सही काम हो रहा है और प्रॉब्लम तो हर किसी को किसी न किसी से हमेशा रहती है पर मुझे नही लगता कि हमारे पीएम गलत कर रहे है,benign,0
294,टूजी घोटाले मे क्या कोई बिग डील हुई है क्या सभी घोटाले बाज यू ही छू जाएंगे बी जे पी जवाब दे,benign,0
295,बीजेपी के लिए हिमाचल में सब सही हैं बस दूल्हा घोड़ी से गिर गया हैं,benign,0
296,"कर्नाटक कांग्रेस ने फिर उठाया बीफ का मुद्दा, ट्विटर पर वीडियो जारी कर बीजेपी पर साधा निशाना",benign,0
297,तोगड़िया को गिरफ्तार करना मतलब हिंदुत्व से बीजेपी को खतरा इसलिए करवाया अपहरण  बेहोसी की हालत में अनजान जगह मिले। हॉस्पिटल में भर्ती,benign,0
298,"वसुंधरा हटाओ बीजेपी बचाओ  राजस्थान प्रदेश,",benign,0
299,"सरकार लोगों के लिये होती है, लोक सरकार के लिये नही। आप लोगों की समस्या हल करेंगे, तब बिजेपी रहेगी ही नही।",benign,0
300,"निर्दलीय विधायक की रैली में जुटी इतनी भीड़, बीजेपीकांग्रेस में मची खलबली।",benign,0
301,"कर्णाटक तो जीतेंगे ही ,इतने हिन्दू कार्यकर्ताओं की जाने लगातार जेहादी तत्व जो ले रहे हैं ,उनकी चिताओं पर बीजेपी अपनी रोटी सेंक ही लेगी",benign,0
302,मोदी और बीजेपी के दोमुंहा पन के कारण देश मे भय और अशांति है। केवल प्रचार है।,benign,0
303,"कर्नाटक में  की  पॉलिटिक्स, बीजेपी को लेकर जारी किया नया",benign,0
304,देखते है कि राम मन्दिर कोन बनाएगा  पर बीजेपी तो राम मन्दिर कभी नही बनाएगी  राम मन्दिर तो कांग्रेस ही बना सकती हैं,benign,0
305,भाईसाहब सादर प्रणाम कृपया आप उत्तर प्रदेश अधीनस्थ सेवा चयन आयोग को सुचारू रूप से आयोग को गठित करवाकर पुरानी वैकेंसी को पूर्ण करवा दे  आपकी अती कृपा होगी जालौन और पूरे यूपी के बच्चों की दुआ लगेंगी। आपका निष्ठावान कार्यकर्ता  अभिनव पाठक बीजेपी ओरई जालौन,benign,0
306,उत्तराखंड की निकम्मी बीजेपी सरकार है प्रकाश पाण्डेय की मौत की जिम्मेदार। इस सरकार के मुखिया पर भी स्व पांडेय ने कुछ आरोप लगाए है और वह हैं जनता की बात न सुनने का।,benign,0
307,बीजेपी नही तो क्या नवाज सरीफ जिम्मेदार है,benign,0
308,क्रप्ट बीजेपी शासित  जो सीलिंग के नाम पे दिल्ली के व्यापारियों के पेट लात मार रही है। इनकी तानासाही के खिलाफ,benign,0
309,गुजरात की तर्ज पर समय रहते रानी को ना हटाया तो आगामी विधान सभा चुनाव में बीजेपी के हाँथ से राजस्थान जाना तय है।।,benign,0
310,माफ़ी मांगे बीजेपी क्योकि ये सोची समझी साजिश थी और ये रचा गया था विनोद राय जो कैग का चेयरमैन था उसके साथ जिसे मोदी सरकार आते ही रिटायरमेन्ट के बाद बैंकर्स एसोसिएशन का चेयरमैन बना दिया यानी मक्खन वाला पोजीशन रिटायरमेन्ट के बाद,benign,0
311,"नीच पॉलिटिक्स कांग्रेस को भुगतना पड़ा खामियाजा, बीजेपी को बड़ा फायदा",benign,0
312,बीजेपी संघ से निकला हुआ उन्मादि बच्चा है।    । दंगा होगा तभी कमल खिलेगा यहि सत्ता पाने का मूलमंञ है।  तक तिरंगा झंडा नहि मानता था।   दोनो का  एक हि है।इनका मकसद सिफॆ भगवाकरण।दंगोपर  ने कभी देशवासियों को शांती बनाने कि अपील तक नहि कि भगवाकरण।,benign,0
313,बीजेपी का युवाओं के लिए ऐप जिससे कमाएंगे युवा पैसा ।,benign,0
314,"थरूर ने लाइक किया पाक विदेश मंत्री का ट्वीट, बीजेपी ने कहा कोई नई बात नहीं",benign,0
315,जब काँग्रेस के काल मे पेट्रोल  ८० रूपये हुआ  था तो बीजेपी ने बडा हगामा कीया था अब हम क्या कहोगे  क्या ये जनता की लूट नही,benign,0
316,जिस दिन राजनीति से हटकर देश के लिये सोचना शुरू कर दोगे उस दिन आपको सिर्फ बीजेपी ही बफादार दिखेगी,benign,0
317,सरकार आपकी राष्ट्रपति आपका सीबीआई आपका  का फैसला यूपी के पक्ष में क्यों गया क्योंकि कोई घोटाला था ही नहीं  यह बीजेपी और मीडिया वालों की देन थे,benign,0
318,बीजेपी का नारा है हर घर को लूटो गरीबों को और गरीब बनाओ पानी कि जगह खून चुसो श,benign,0
319,का लोकसभा चुनाव जीतने के लिए बीजेपी का मास्टर प्लान तैयार,benign,0
320,सबसे ज्यादा जलन आप बीजेपी वालो को सपा से ही है। क्योंकि सपा ही है जो बीजेपी का घमंड  में चूर कर सकती है।,benign,0
321,सीटें तो पूरी  आई है बीजेपी की   टप्पा खाता करता न जीत की बधाई।।।,benign,0
322,युवा बेरोजगार केसी है नीरदयी बीजेपी सरकार,benign,0
323,और यह कोई बड़ी बात नहीं होगी कि ए राजा बीजेपी में शामिल हो जाए,benign,0
324,बीजेपी और कांग्रेस दोनो ने दोस्ती कर रखी हैं    बारी बारी लूटने की,benign,0
325,मुंबई  मुख्यमंत्री फडणवीस ने शिवसेना के पंख छांटे शिवसेना के मंत्री दीपक सावंत से भंडारा जिले के पालक मंत्री का ओहदा छीना बीजेपी के चंद्रशेखर बावनकुले को उनकी जगह नियुक्त किया सीएम के विश्वासपात्र बावनकुले नागपुर के भी पालक मंत्री बने रहेंगे,benign,0
326,"रेप की घटनाओं पर बीजेपी नेता  ने कहा, ऐसी घटनाएं हमेशा से होती रही हैं, केवल माइंडसेट बदलाव ला सकता है। परिवार से ही समाज बदलना शुरू होता है।",benign,0
327,बीजेपी की  लोकसभा चुनाव की तैयारी जोरों पर है  आक थू,benign,0
328,हिमाचल चुनाव सलमान की बहन अर्पिता के ससुर और पं सुखराम के बेटे अनिल शर्मा को बीजेपी के विधायक के रूप में मिली जीत,benign,0
329,बीजेपी के राज में व्यापारी बाबा बन गए और बाबा व्यापारी बन गए इस वाक्य से बाबा रामदेव का कोई लेना देना नहीं है,benign,0
330,"आप के जैसा सब सोचने लगे तो , ना कभी दंगा होगा , ना बिजेपी कभी सत्ता मे आएगी",benign,0
331,मुझे हिंदूत्व चाहिए बीजेपी से,benign,0
332,ना बी जे पी जीत ना कांगेर्स की हार गुजरात में केवल मोदी सरकार।,benign,0
333,इससे साबित होता है कि कांग्रेस के साथ बीजेपी भी देश को लूटने के लिए आई है सभी एक दूसरे को बचाने के लिए तैयार है,benign,0
334,तो फिर हिंदूओ क्षकी सबसे बडा संगठन  और बीजेपी जैसी पार्टियो को हमेशा ब्राम्हणो का संगठन और पार्टी क्यो कहा जाता हैहिंदूओ मे जात के नामपर फुट डालनेवालो अपनी अकल तो ठिकाणी क करो ब्राम्हण ही सबसे जादा हिदुत्व वादी होते है,benign,0
335,"कल  की लाइवडिबेट में रोहित जी ने मेरे ट्वीट को पढ़ा और बीजेपी प्रवक्ता से जवाब मांगा राष्ट्रीय मुद्दे की बहस हो और एक आम नागरिक की आवाज भी उस बहस का हिस्सा बन जाये,ये केवल दंगल में ही संभव है धन्यवाद  भाई जी",benign,0
336,ये है संघऔर बीजेपी की विचारधारा  जो पत्नियों को अपने पैरों की जूती समझते है।,benign,0
337,देश को धर्म व जाती में बांटने का काम अपनी स्थापना केक्ल से ही वो संघटन करता आ रहा है जिसका बीजेपी एक हिस्सा है,benign,0
338,"बीजेपी सरकार बीएड टेट  के लिए  क्या कर रही है।यह सच्चाई अब बता दे या क्या करना चाहती है यही बता दे।हम बेरोजगारो को ओर अन्धकार मे न रखिये।यदि करना हो तो कर दीजिए ,नही तो बता दीजिये।हम बेरोजगार आपके  सहारे अन्धकार मे तो न रहे।",benign,0
339,हम राष्ट्रवादियों के लिए बीजेपी का साथ देना मजबूरी है।नही तो देशद्रोही फिर सर उठा लेगा।और कुछ हो न हो देशद्रोही तो परेशान जरूर है हम राष्ट्रवादियों की एकजूटता देखकर।,benign,0
340,बीजेपी नेता का अयोग्य बेटा बना सरकारी वकील,benign,0
341,जीतने का जश्न नहीं मना रहे हैं ये हराने का जश्न है जिसमें वोट चाहे बीजेपी को दिया हो लेकिन जश्न ऐसे मना रहे हैं की उनके वोट देने से हार हुई,benign,0
342,हरियाणा की राजनीति में कहर ढा दिया है भाई जी आपने बीजेपी  इनेलो गठबंधन होकर भी अपना वजूद नहीं बचा पाएगी,benign,0
343,बीजेपी हारेगी राजस्थान मे,benign,0
344,गुजरात मे विकास कि जीत हूई बीजेपी क़ो अब सावधान होना चाहिए कि जनता का ओर विकास करना चाहिए  गूजरात चुनाव मे मोदी जी के दम पर जीत हूई,benign,0
345,बीजेपी ने बवाना अग्निकांड के लिए दिल्ली सरकार को बताया जिम्मेदार ||,benign,0
346,चलो कुछ तो बीजेपी इस्लाम के अनुसार कर रही है। त्रिपलक तलाक एक समय में इस्लाम में है ही नही। अब आरएसएस वालों को केवल कलमा पढ़नें की देरी है।,benign,0
347,"डीएमके के लिए मोदी का तोहफा , अब राजा ,स्टालिन बीजेपी के सहयोगी जो होने वाले हैं",benign,0
348,"जबसे राहुल गाँधीजी ने कांग्रेस की धुरा संभाली है , तबसे सारी बीजेपी बौखला गई है",benign,0
349,"प्रदेश अध्यक्ष  का बयान दिल्ली में पानी को लेकर हाहाकार मचा है, व्यापारियों की दुकानें सील की जा रही है, बीजेपी का कार्यकर्ता चुनाव के लिए तैयार,  नहीं  सीटों पर चुनाव लड़ें",benign,0
350,राहुल गांधी की मोदी के सामने कोई औकात नहीं है । जो करो का साथ लेकर भी राहुल गुजरात नहीं जीत पाए और बीजेपी से  सीटें पीछे हैं ।फिर भी यह खुद की नैतिक विजय बता रहे हैं ।यह उनकी औकात को दर्शाता है की  सीटों से हारने के बाद भी वह संतुष्ट हैं,benign,0
351,बीजेपी अहंकार व झूठे वादों के कारण हारी है जनता का रोष मुख्यमंत्री पर है यह तो टेलर था,benign,0
352,"जीत के बाद थोड़ा विचार मंथन तो बनता ही है, दो राज्यो के चुनाव बीजेपी के लिए गंभीर सबक दे गए हैं, हिमाचल में",benign,0
353,"आज का बकवास    साध्वी प्रज्ञा और पुरोहित पर से मकोका हटा, कोर्ट का आदेश।  बीजेपी प्रवक्ता ने कहा व्हाई शुड कांग्रेस हैव आल द फन",benign,0
354,कितना शर्मनाक है की बीजेपी के साशनकाल में ऐसा हो रहा है। या तो खुद करा रहे हैं या राज्यसत्ता नहीं संभाल पा रहे हैं। अपनी विफलता का ठीकरा कभी मीडिया पर तो कभी कोर्ट पर फोड़कर आप बच नहीं सकते। आप सत्ता में हो न कि विपक्ष में।,benign,0
355,भाई आशवासन से पेट नही भरता कुछ बिजेपी गरीब के लिये कुछ कार्य नही करेगी तो आम आदमी का विश्वास उठ जाऐगा ये जनता सब समझती है जनता पता नही कब अपना रंग दिखा दे वक्त रहते समभल जाओ कहीँ साँप नीकल जाऐ लहकीर पिटते रह जाऔ,benign,0
356,अब तो पूरा  ही सुरक्षित नहीं है बीजेपी के रामराज्य में।,benign,0
357,"इसलिए तो कहते हैं हिंदू धर्म पर जात पात भारी होता है, जहां कांग्रेस सरकार है वहां पद्मावत का विरोध भी नहीं कर सके बिजेपी सरकारो ने विरोध तो किया, तों पद्मावत का हंगामा सिर्फ बिजेपी के खिलाफ साजिश था",benign,0
358,ऐ तो सब ठीक है और हम हमारा खानदान ही बीजेपी का है लेकिन बात रही किसानो की तो नातो मोदी सर देखते और नाही कोई मंत्री देखते है किसान मर रहा है और हम लोग  लाख कर्ज से डूबे है कोई देखने बाला नहीं है की किसान खाना खाया है की नहीं,benign,0
359,राज्यों में लगातार बीजेपी की जीत आईना है कांग्रेसियों के लिए की देश की जनता क्या चाहती है।कांग्रेसी इस बात को अच्छी तरह समझ रही है।,benign,0
360,भाई जब रायबरेली और अमेठी में भी खूब बजाई बीजेपी ने अब सोचो किसकी,benign,0
361,"संघी लंपटों के कुतर्कों का जोर नहीं है। अमेठी में  से हारने वाली  ने कड़ी टक्कर दी, फाइट करवा दी और गुजरात में  सीट जीतकर भी कांग्रेस की कोई जमीन नहीं है, बीजेपी से टक्कर लेने के लायक नहीं है कांग्रेस।",benign,0
362,तभी बीजेपी मुस्लिम विरोधी है नही तो पहला पाकिस्तान भी नही बनता ओर दुसरा बनाने की सोचता भी नही धन्यवाद समाचार समाप्त,benign,0
363,हार्दिक पटेल के अनुसार बीजेपी  सीटें भी लाती तो शाहजी उसे पूर्ण बहुमत में बदल देते।,benign,0
364,"रोने बिसूरने से कोई फायदा नही,बीजेपी नेता भी सिर्फ सत्ता के भूखे होते है,हिंदूवादी नही",benign,0
365,उपचुनाव में जनता बीजेपी को सबक सीखायेगी। और विधानसभा चुनावों से पहले वसुंधरा को किनारे नहीं किया गया तो राजस्थान हाथ से चला जायेगा।,benign,0
366,दूसरी सीट खाली छोड़ दी है क्योंकि कुछ दिन बाद कोई और होगा उस जगह पर। बीजेपी के मुख्यमंत्री को धन्यवाद कहना चाहिये।,benign,0
367,बीजेपी जिम्मेदार नही बल्कि सेसंर बोर्ड का इतिहास जिम्मेदार है जो फिल्में देखने लायक नही है उनको ग्रेड देकर फिल्म को पास कर देते है भारतीय परिवेश को ताक पर रख दिया है,benign,0
368,बीजेपी मेट्रो का किराया  से  बढ़ा के केजरीवाल से पानी के बिल पर सवाल कर रही जो की केवल  प्रति दिन बढ़ा है वो भी माध्यम एंड उच्च वर्गीय लोगो पर जो की उनको कुछ नहीं फर्क पड़ता। बीजेपी को शर्म आनी चाहिए,benign,0
369,ये पहलू खान की वजह से हार नहीं हुई है बीजेपी की  ये महारानी की हार है और ध्यान नहीं दिया तो   महीने बाद लुटिया लूटा देगी महारानी जी,benign,0
370,"बीजेपी में वैसे तो मिशन  को लेकर हर स्तर पर तैयारियां तेज हो गई हैं, लेकिन इस बार पार्टी की युवाओं पर खास नजर है",benign,0
371,"दिल्ली कर्नाटका  ने बीजेपी पर साधा निशाना, कांग्रेस ने बीफ को लेकर जारी किया वीडियो, बीजेपी बीफ पर अलगअलग बयान देती है, प्रदेश में अलगअलग बयान देती है",benign,0
372,कांग्रेसबीजेपी का जनता को पानी के नाम मूर्ख का खेल,benign,0
373,कुत्ते कांग्रेस  मैं होते है बीजेपी मैं शेर होते है भूतिये,benign,0
374,राहुल गांधी के पूर्वजो की देन है ।उनसे हिसाव लो । और बीजेपी को लड़ाई में साथ दो ।,benign,0
375,किसीको पायलेट सरकार से ज्यादा दिक्कत हो रही हो तो बीजेपी में वोट देके अपना वोट खराब कर लो,benign,0
376,न काला धन मिला  न  स्कैम हुआ  न वाड्रा अंदर गया  तो क्या लोगों ने बीजेपी को वोट सिर्फ आधार को सिम से लिंक करने के लिए दिया था सबमिलेहुएहैंजी,benign,0
377,बात  की है जब चुनावों में बीजेपी सबसे बड़ी पार्टी बन कर उभरी थी,benign,0
378,पद्मावत के नाम पर अब पता चला की विरोध क्यु हो रहा था तो भाई करणी सेना वाले राजपूत अपने ईमान को कितने मे बेचा कांग्रेस के हाथ अबे बी जे पी से खपा थे तो नोटा का बटन दबाते अब मै अवश्य देखूंगा,benign,0
379,"देश में युवाओं के अंदर इतना जहर भर दिया गया है कि वह देखते ही नहीं है कि इस रैली में बीजेपी सांसद विधायक मंत्री का कोई बेटा पोता है कि नहीं, और अपनी जान गवाने के लिए इन नेताओं की कुर्सी चमकाने के लिए अपनी जान गवा देते हैं, देश के नौजवान रोजगार मांगो देश खुद तरक्की कर जाएगा,",benign,0
380,प्रवीण तोगड़िया जी को गिरफ्तार करने का मतलब है बीजेपी की वसुंधरा राजे सिंधिया आग से खेलने की कोशिश कर रही है जिसमे पूरी बीजेपी जलेगी,benign,0
381,केरल में हत्या पर राहुल गाँधी खामोश क्यों  बीजेपी   पर ट्वीट कर दें अपनी राय,benign,0
382,बीजेपी के कार्यकर्ताओं  को सलाह पटाखे ओर  लड्डू कांग्रेस  दफ्तर से खरीद  सकते है   आधे दाम पर बेच रहे है,benign,0
383,पीएम मोदीजी जैसा उदार दिल वाला होना मुश्किल है।कांग्रेसियों को छमा किया मनमोहन को भी सम्मान  दिय़ा । बीजेपी में काफी बदलाव आया है।अब थोथी बातों को छोड़कर बीजेपी ठोस बातों पर ही काम करेगी हम यही चाहते थे ।,benign,0
384,अगर  बीजेपी में शामिल हो जाता है या  बीजेपी का गठबंधन हो जाता है तो कभी भी किसी भी पार्टी को वोट नहीं दुंगा। साला थोड़ा सा विश्वास जगा था वो भी खत्म हो जाएगा।  जय लोकतंत्र जय न्यायपालिका,benign,0
385,पिछले  सालों से भुख मर रहे बीजेपी नेता सता में आते ही अच्छे दिन अच्छे दिन का राग अलाप रहे हैं अच्छे तो बीजेपी के हैं न की जनता के,benign,0
386,"विधानसभा चुनाव परिणाम  बीजेपी की जीत के लिए समर्थकों ने वाराणसी में किया हवन, वोटों की गिनती जारी",benign,0
387,राजस्थान में  सीटों पर उपचुनाव आज बीजेपीकांग्रेस में सीधा मुकाबला,benign,0
388,बीजेपी एक नकारात्मक शक्ति बन कर उभर रही है जिसकी सच्चाई जाहिर हो रही है यूपी में  सरकार लगातार विवादों से घिरी हुई है उन्नति का मुद्दा बहुत पीछे छूट गया है भारत की विदेश नीति सबसे कमजोर पायदान पर वर्तमान समय में है,benign,0
389,गृह युद्ध की स्तथि में लाकर खड़ा कर दिया हे देश को बीजेपी ने किया गलत कहा राहुल गांधी ने जो कहा सही तो कहा हे देश की बिकाऊ मीडिया आरएसएस और बीजेपी की दलाल,benign,0
390,"कांग्रेस की हालत शोले के जेलर असरानी सी है आधे बीजेपी में जाओ, आधे आम आदमी पार्टी में जाओ, बाकी मेरे साथ आओ, हा, हा, हम अंग्रेज के जमाने के पार्टी हैं।",benign,0
391,बडा खेल तो ये है  चुनाव मे बीना तोगडीया बीजेपी जीत गई  तेरी ओर तोगडीया की जलन सेइम हैं  मोदी जी का वायरस काम करता है,benign,0
392,चची को बहुत दुख है बीजेपी के जितने पर,benign,0
393,हमारे उत्तर प्रदेश और बीजेपी समर्थकों मन की बात ।।,benign,0
394,"संबित जी मैंने  , ,  किया है वो भी अच्छे मार्क्स लाकर अगर मैं बीजेपी जॉइन कर लूं तो क्या मैं भी एक दिन कहि  बन सकता हूं",benign,0
395,उम्मीद करूंगा नए साल में आप अपने ज़मीर को बीजेपी के साये में नही रखेंगी,benign,0
396,मोदीजी व्यवहार से लगता है वो देश के प्रधन्मन्त्री नहीं बल्कि आरएसएस व बीजेपी के प्रधानमंत्री व प्रचरमंत्री हैं,benign,0
397,बीजेपी की महिला सांसद ने रेप की घटनाओं पर दिया विवादास्पद बयान,benign,0
398,"कांग्रेस इसलिए नए नए हथकंडे अपना रही है क्योंकि अप्रैल में बीजेपी को राज्यसभा में बहुमत मिल जाएगा,इसलिए उन्होंने सुप्रीम कोर्ट के चार जजों को खरीद है।",benign,0
399,बीजेपी को सावधान हो जाना चाहिए कि राजस्थान में भी कांग्रेस सरकार आ सकती है इसलिए बीजेपी को नया चेहरा लाना चाहिए मेरा राज स्थान से,benign,0
400,"चुनावों से पहले बीजेपी के इस विधायक को मारने की थी साजिश, घर पर फेंका गया बम",benign,0
401,बीजेपी सबका साथ सबका विकास के मूल मन्त्र के साथ देश हित में अग्रसर। पुनीत पाठक बीजेपी काशी क्षेत्र वाराणसी।,benign,0
402,विधायकों की सदस्यता निरस्त करने वाला फैसला राष्ट्रपति ने बीजेपी के विवेक से लिया है।  जो खुद फैसला न कर पाये वो राष्ट्रपति किस काम का,benign,0
403,राजस्थान  नगर परिषद  बारां उपचुनाव में बीजेपी हारी,benign,0
404,"राजस्थान के उपचुनाव में बीजेपी की  से हार, कांग्रेस की रिकॉर्ड जीत की यह है  अहम वजह",benign,0
405,बीजेपी वाले सिर्फ बातों के शेर है और इनसे न विकास होगा न कोई काम जय जय विकासपुरुष अखिलेश भैया,benign,0
406,बीजेपी से नाराजगी बिल्कुल जायज कोंग्रेस को समर्थन एकदम नाजायज  कुयें से निकलकर खाई में छलांग लगा रहे हो हुकुम,benign,0
407,हम ट्वीटर वाले को कोई जवाब नहीं मिलती हमलोग मस्ती करने के लिए खोले है क्या मुझे बीजेपी से जवाब चाही,benign,0
408,एक बार बीजेपी को हटाओ सब काम ठीक होने लगेगें अपने आप,benign,0
409,"बीजेपी की नीतियों से परेशान होकर जनता भी अब सँभल रही है।राजस्थान से शुरुआत हो गई है। अभी भी वक़्त है सुधर जाओ वरना अपनी करतूतों का परिणाम  में भुगतने को तैयार रहो। क्योंकि घमण्ड तो रावण का भी रामजी ने चूर किया था, आप तो इंसान हो।",benign,0
410,"विधायको की सदस्यता रद करने पर बीजेपी की सरकार साधा निशाना        ,",benign,0
411,"मिशन प्लस की तैयारी में जुटी बीजेपी, रायपुर में  जिला अध्यक्ष, महामंत्रियों की बैठक, राष्ट्रीय संगठन महामंत्री रामलाल ले रहे हैं मीटिंग, बीजेपी प्रदेश प्रभारी अनिल जैन और बीजेपी प्रदेश अध्यक्ष भी मौजूद",benign,0
412,जनता ने बीजेपी को पूरे बहुमत से सत्ता दी है पाकिस्तान का जो कुछ भी उखाड़ना चाहतें हो फटा फट उखाडो । अब बर्दाश्त नहीं होता। भौको मत कुछ करों।,benign,0
413,एक भ्रष्ट घोटालेबाज पार्टी को के बी जे पी बचा रही क्योंकि ये भी दूध के धूले नही है,benign,0
414,"नहीं  सीटों पर चुनाव लड़ें केजरीवाल, दिल्ली की जनता चुनाव में आप को नहीं चाहती  दिल्ली बीजेपी अध्यक्ष",benign,0
415,ईमानदारी से कमाने वालों की तुलना भिखारियों से कर कांग्रेस ने गरीबों का अपमान किया है  बीजेपी,benign,0
416,तो फिर यह क्या है,benign,0
417,"बीजेपी का व्याज मुक्त कृषि ऋण का वादा झूठा रहा,जो यूपी के विधानसभा चुनाव मे मोदी जी ने किया था।  आम बजट मे इस विषय पर कोई ध्यान नही दिया गया। इसके बारे संबित पात्रा जी आपका क्या कहना है।",benign,0
418,आप अगले आरएसएस प्रमुख बनने की तेयारी करो आपकी ममेहनत हे थी जो बीजेपी इतने भरी बहुमत से जीती थी।,benign,0
419,गुजरात में बीजेपी को  तक रोक देने वाले इस सीट का आखिरी वक्त तक अटका रहा नतीजा,benign,0
420,बी जे पी का हर और हर  अपनी अपनी कान्स्टीट्वेन्सी में ईमानदारी से जूझ कर विकास करे अन्यथा  में बहुत मुश्किल हो जाएगी,benign,0
421,दीपिका के जौहर से बीजेपी पर संकट का त्रिशूल,benign,0
422,अब क्या ये नहीं कहा जा सकता कि बीजेपी झूठ का माहौल तैयार कर सत्ता तक पहुची और देश की पुरे दुनिया में छवि खराब करि,benign,0
423,हमारी बड़ी मुश्किल है कांग्रेस को वोट देते हैं तो वो देश को पाकिस्तान बना देती है यदि बीजेपी को वोट देते है तो वो बेरोजगार बना देती है अब आप निर्णय करें किस को वोट दें,benign,0
424,"बदले की भावना से काम किया जाता है बीजेपी सरकार में, जो ज्यादा बोलता है उसको कैसे चुप किया जाता है भाजपा सरकार अच्छी तरह जानती है। इसी बदले की भावना से शत्रुघ्न सिन्हा जी के ऊपर करवाही की भाजपा",benign,0
425,"साहब बीजेपी की जीत पर तो पाकिस्तानी मीडिया आपकी तारीफ़ कर रहा है, ये रिश्ता क्या कहलाता है आपका पाकिस्तान के साथ बीजेपी की जीत पर पटाखे तो पाकिस्तान में फोड़े गए",benign,0
426,"राजस्थान में तीनो सीट पर बीजेपी की उपचुनाव में बुरी हार       ,         ,",benign,0
427,"बीजेपी शासित हरियाणा में  घंटे में चार बलात्कार, बेटीयों की सुरक्षा पर सवाल  मन की बात करने वाले अभी मन की बात करे गे",benign,0
428,अक्लनेश जी अच्छा प्रवक्ता अपने नरेश अग्रवाल के रूप में पाकिस्तान को समर्थन करने के लिए छोडॉ है । लोक लाज कुछ अपने आदरणीय बाप से भी सिख लिया कीजिये देश को पार्टी से ऊपर रखिये महोदय फिर बीजेपी से लड़ते रहिये,benign,0
429,"राहुल गाँधी बहुत चालाक हैं जबसे उन्हें पता चला है कि सत्ता जहर है,वे सारा जहर बीजेपी को पिला देते हैं और खुद आलू से सोना निकालते रहते हैं।",benign,0
430,बीजेपी चुनाव से पहले दंगा कराकर दुबारा सत्ता हासिल करने की कोशिश में है ताकि हिन्दू के मन में सरकार प्रेम हो जाय और सत्ता हासिल हो जाय।,benign,0
431,"मुस्लिम महिलाओं ने मनाया बीजेपी की जीत का जश्न, कहा",benign,0
432,"इंसानियत होगी तो ये न्यूज जरुर पढ़ना, बीजेपी को वोट देने से पहले सौ बार सोचोगे, ये नरपिशाचों की पार्टी है, नहीं",benign,0
433,आप लोगों को सड़कों पर दौड़ा दौड़ा कर लाठी से पीटा जाता तो हर सीट दो लाख वोटों से बीजेपी जीत जाती। हमारे देश में तालिबानी शासन लगाने की कोशिश न करें।,benign,0
