,Text,Abuse,Label
901,"हर कोई मुसलमानों का मसीहा बनना चाहता है आखिर हिन्दू तो जाएंगे ही कहाँ। अब तो हिन्दुओं की तथाकथित पार्टी बीजेपी भी इस होड़ में पीछे नहीं रहना चाहती हालाँकि सोंचसमझकर आगे बढ़ती है, हिंदुओं को भी तो बेवकूफ बनाना है, मोटा वोट बैंक तो इन्हीं के पास है।",benign,0
902,टू जी स्प्रेक्ट्रम घोटाला फैसला मोदी जी का भ्रस्टाचार मुक्त भारत  पीएम मोदी जी का जुमला याद आया  न खाऊंगा ऒर न खाने दूंगा  लगता है कि खेल कर्नाटक राज्य में मजबूती का है तो बीजेपी का मिशन कर्नाटक होगा तेज,benign,0
903,ये बीजेपी से कुछ नही होता । ना ये    का दर्जा हटाएंगे । ना ये कश्मीरी पंडित को बसाएंगे  ना ये रेलवे की   करेंगे।   तो दूर ये तो नपुंसक  की तरह काम कर रही है,benign,0
904,बीजेपी के जीत से ज्यादा कांग्रेस के हार के चर्चे है,benign,0
905,भाई अल्का लाम्बा की कोई गलती नहीं है चम्मच गिरी करना उसकी मजबूरी भी हो सकती है नहीं तो इसे अब बीजेपी वाले भी नहीं लेने वाले उनकी कचरे की टोकरी पहले ही भर चुकी है,benign,0
906,"टूजी घोटाले पर कांग्रेस का काउंटर अटैक, संसद में बीजेपी को घेरा  नवयुग संदेश",benign,0
907,मुजफरनगर दंगा हुआ  की तैयारी हो गई थी  कासगंज दंगा  तैयारी है कब समझोगे भाइयों बीजेपी  को कोई मतलब नही,benign,0
908,अंगूर खट्टे हैं  कालिए जरा अपनी सीटे तो बता कितनी आई अबकी बार दिल्ली में भी बीजेपी आएगी,benign,0
909,शत्रुघन सिन्हा तब से बीजेपी में है जब इस पार्टी का कोई अस्तित्व नही था ।फिर तोगड़िया कौन सा पाप किया,benign,0
910,बीजेपी हटाओ कांग्रेस लाओ,benign,0
911,अशोक परनामी को राजस्थान बीजेपी अध्यक्ष पद से इस्तीफा देना चाहिए तथा हार की जिम्मेदारी अपने ऊपर लेनी होगी।,benign,0
912,"उम्मीद है पाकिस्तान को दी हुई  का दर्जा वापस लेकर और इंडस वाटर ट्रीटी तोड़कर आप अपना वादा पूरा करेंगे तथा पाकिस्तान को सबक सिखाएंगे, नही तो  को बीजेपी को वोट नही दूंगा",benign,0
913,"राहुल गाँधी बहुत चालाक हैं जबसे उन्हें पता चला है कि सत्ता जहर है,  वे सारा जहर बीजेपी को पिला देते हैं और",benign,0
914,आज हम बीजेपी वालों से राहुल और चंदन  की मौत पर प्रतिक्रिय सुनना चाहते हैं ये कुत्ता युद्ध नहीं हमें एक बार ठगा जा सकता है पर हम बेवकूफ नहीं,benign,0
915,पिद्दी लोग तो बस इसी में खुश हुए जा रहे हैं कि बीजेपी को थोड़ी कम सीटें आईं,benign,0
916,कुर्मांचल परिषद द्वारा गहरा शोक व्यक्त   उत्तराखंड बीजेपी मुख्यालय देहरादुन में कैबिनेट मंत्री के जनता दरबार मे,benign,0
917,अब अगला चुनाव किस मुद्दे पर लड़ेगी बीजेपी सरकार सारे जुमले तो खर्च हो गये गुजरात में  लगता है साहब विदेश यात्रा करके आयेंगे जुमला नया लाएंगे,benign,0
918,शर्मनाक जिस कार्यक्रम में प्रकाश राज पहुंचे उस मंच का बीजेपी युवा मोर्चा ने कराया शुद्धीकरण,benign,0
919,हां यह मीटिंग लेना सही है क्योंकि उत्तर प्रदेश में योगी सरकार बहुत जबरदस्त प्रदर्शन कर रही है इसी कारण से बिहार के मुख्यमंत्री को भी कुछ ऐसा ही काम करना पड़ेगा जय बीजेपी सरकार  जिंदाबाद,benign,0
920,महिला सम्मान और बीजेपी कभी नही आज भी अबसे अधिक अत्याचार बीजेपी शाषित राज्यो में महिलाओं पर क्यों हो रहे है रोको इनको मन की बात करने का समय है काम करने का नही,benign,0
921,मैं नहीं कांग्रेस को सपोर्ट करता हूं नहीं बीजेपी को लेकिन थोड़ा बहुत मोदी जी से भी उम्मीद थी अब वह भी खत्म होती जा रही है  क्योंकि उनके मंत्री और उनके पार्टी में छिपे गद्दारों का सच सामने आते जा रहा है,benign,0
922,"आप  तक इंतजार करिये  ,बीजेपी ने अपना चुनाव प्रचार आरम्भ भी कर दिया है",benign,0
923,इसी बाबा ने कहा था कि बीजेपी सत्ता में आएगी तो इनकम टैक्स पूरी तरह से बंद हो जाएगा अब यह  के लिए वह भाषा इस्तेमाल क्यों नहीं करता जो कांग्रेस के लिए करता था,benign,0
924,सिर्फ और सिर्फ बी जे पी को लाना है हार्दिक जिग्नेश जैसे लोगो सेदेश को जाती पाती जैसी अग्नि में झोंकने से बचाना है।,benign,0
925,मोदी ने खूद की सिरक्त विराट कोहली के रिसेप्शन समारोह में और वही बीजेपी के एक नेता ने विराट को देशद्रोही बातया ये,benign,0
926,कांग्रेस को जनता  साल तक इस लिए चुन रही थी क्यों की जनता बीजेपी को  सालो के लिए चुन कर देख ली   देश को बचाना है               तो कांग्रेस को लाना है,benign,0
927,बिल्कुल सही बात है सर मे राजस्थान से ही हु बीजेपी हाईकमान को इस विषय मे जरूर श्घंयान लेना चाहिए राजस्थान की जनता को महारानी का नेतृत्व मंजूर नही है ओर यही हाल रहा तो जनता का फैसला देखले   टाइटल,benign,0
928,"हमारे राजस्थान मे भी महारानी ने हिंदुओ की हालत खराब कर रखी है ये बीजेपी वाले दोगले लोग है , इनको सबक सिखाना है इस बार , हमारे यहा तो महारानी की वजह से बीजेपी सीट नही जीत पायेगी",benign,0
929,धन्य है रजत शर्मा तेरे चैनल के रिपोर्टर काला झंडा दिखा रहे बीजेपी वाले राहुल गांधी को और तुम बीजेपी वालों की रिपोर्टिंग दिखा रहे हो धन्य हो तेरी जी हुजूरी को,benign,0
930,जयमाता दी बहुत ही सुन्दर बलराम पुर जिले मे बी  जे पी टी रो सीट हार गयी  ज़िला अध्यक्ष या कारकारणी के उपर कयाे कार वाही नही की गयी श्रम की बात चारो सीट मुश्लीम ने जीती है इसके ज़िम्मे दा व भी है २०१९ को ध्यान मे रक्खे,benign,0
931,"सूरत के कारोबारी परिवारों की मांग है कि नयी सरकार जीएसटी का सरलीकरण करें, जनता मान रही है सूरत ने बीजेपी को बचायाग्रामीण एरिया में इसका नियोजन किया जाय कीच कैम्पिअंग किया जाए जिससे गाओं में लोग समज सके की क्या है",benign,0
932,बीजेपी का यु टर्न,benign,0
933,झूठों को भगवान ज़रूर नंगा करेगा । हिंदुत्व को बदनाम करने वालों तुम्हारे बुरे दिन शुरू हो चुके हैं ।। बीजेपी वालों अब तुम्हारी चडढी बची है ज़रा भी शर्म हो तो वही बचा लो ।।।,benign,0
934,"कांग्रेस का दूसरा पहलू ये है कि ये अपने राजनीतिक विरोधी को दोस्त बनके खत्म करती है,चारा चोर    को तो जेल भेजकर एक  को हटा दिया अब बिहार में  दल रह गए है,जदयू और बीजेपी के इस गठबंधन के विरुद्ध अकेली कांग्रेस रह गई,जय हिंद",benign,0
935,रिजर्वेशन ख़त्म करनी चाहिए और बीजेपी उसको बड़ा रही है। ऐसी उम्मीद न थी,benign,0
936,कांग्रेस के लिए बी जे पी वाले लगाते वो सुमित जी को न दिखते है और न ही इनको देखने की अनुमति है शायद,benign,0
937,स्वदेशी बाबा अब आंदोलन क्यों नही करते  या फिर बीजेपी के संरक्षण में अपना कथित स्वदेशी सड़ा माल देश को बेंच रहे हैं।,benign,0
938,अधिक अंक वालो को नियुक्ति दो नहीं तो पूरे प्रदेश में बीजेपी का सूपड़ा साफ करेंगेबहुत उल्लू बन गए मोदी मोदी के नारे लगा के,benign,0
939,करण सिंह तंवर और बीजेपी सदस्य बी एस भाटी के बीच  कौंसिल,benign,0
940,बीजेपी शासन का मतलब जनता के साथ सिर्फ धोखा,benign,0
941,"कौन बनेगा गुजरात का सीएम, आज हो रही है बीजेपी विधायक दल की मीटिंग",benign,0
942,"व्यक्ति विशेष नही , बीजेपी चाहिए ।  जय श्री राम",benign,0
943,"सर, कांग्रेस इतनी ही सजग होती तो इतनी पीछे न होती,  सभी मामलो में आगे रहती हैं, उनमे जोश दिखाई देता हैंराजस्थान की बीजेपी को छोड़कर, तभी तो कहाँ पहुच गई ।।",benign,0
944,सर कोई जॉब बीजेपी सरकार में नहींमिल रही है,benign,0
945,आप पत्रकार है या बीजेपी के चमचे,benign,0
946,तभीतो जनता ने इनको इनकी ओकात दिखा दी।श्रीकांत जी  मे कांग्रेस मुक्त भारत को होने से कोई रोक नही सकता ।करें कितना साजिस करते हैं बी जे पी के साथ।,benign,0
947,हरियाणा मे तो खट्टर सरकारबीजेपी है।सुशासन का ढिंढोरा पिटने वाले भाजपाइयों के शासन मे ये अनहोनी कैसे हो रही है।कहीं दूसरे के सत्ता को जंगलराज कहने वाले खुद तो महाजंगल राज बनाने मे नही जुटा है।,benign,0
948,ग्रहण लग गया आखिर वार   चला नही बीजेपी का,benign,0
949,साहब सीधा ही लिख देते उनके बहनोई के मौकापरस्त पिता जो काँग्रेस छोड़ कर गए थे बीजेपी के टिकट पर चुनाव जीत गए,benign,0
950,महबूबा का हाथ पाकिस्तान के साथ नहीं  बीजेपी का हाथ महबूबा के साथ और महबूबा का साथ पाकिस्तान के साथ ऐसा लिखो अपने सरदारों से इतना डर क्यों रहे हो भत्ता नहीं बंद होगा पत्रकार हो   हजारों महीना कमाते हो टेंशन काहे ले रहे हो बे फिकर बोलो,benign,0
951,"सर इतना मत गुस्साईए नरेश अग्रवाल पर,कल बीजेपी में चला गया तो आप ही बचाव करेंगे उसका",benign,0
952,"दोपहर विशेषः फुस्स हुआ  जी, बैकफुट पर बीजेपी",benign,0
953,मुझे अपार पीड़ा हो रही है कासगंज की घटना को घटित हुए  दिन हो गए  लेकिन विपक्ष को छोड़ो बीजेपी के  सांसद  विधायको में से कोई भी चन्दन के परिवार को सांत्वना तक देने नहीं गया  धिक्कार है,benign,0
954,मेने राजसथान सरकार से क ई बार गुजारीस की मेरा कोई काम नही हुआ मेने सरकारी बेक से लोन मागीथी मे चार रूपीया बीयाज भरकर मे करजदार हु मेरी दूकान बी बदपडी हे आप की सरकार गरीबोकी नही सुनती मेने सोबार बीजेपी सरकार से लीखर मे मरनेजेसा हु कोई नही सुनता,benign,0
955,बीजेपी का एक ही सपना मिट जाए भारत अपना।,benign,0
956,लगता है गुजरात चुनाव में  इसबार बीजेपी की जितनी सीट आयी उसमे जनता ने  परसेंट  काट ली,benign,0
957,"क्या जिस तरह योगी सरकार और मोदी सरकार युवाओ का शोषण कर रही है,और अधिनस्त आयोग ११००० पुरानी भर्ती प्रक्रिया रोक कर बैठी है,क्या उस तरह बीजेपी  मे आयेगी की जायेगी,",benign,0
958,राजस्थान में बी जे पी की करारी हार के बाद  राहुल गांधी कब ले रहे पी एम पद की शपथ  कोई चाटुकार बताएगा,benign,0
959,जेटलीजी हमें ये समजा रहे है कि कांग्रेस के माथे से भ्रष्टाचारी का लेबल हटना नहीं चाहिए और बीजेपी पर  घोटाले का लेबल लगना नहीं,benign,0
960,श्रीमान ठेका भी बीजेपी बंद करावेगी,benign,0
961,गुजरात में बीजेपी कई सीट नोटा की वजह से हारी। कहीं ऐसा ही  में भी न हो जाए,benign,0
962,हमारी भूल कमल का फूल   संविदा विरोधी बीजेपी मामा जी वोट सविंदा कर्मचारी भी डालते है,benign,0
963,"राहुल गांधी पर बीजेपी का पलटवार, नफरत और घृणा की राजनीति कर रहे हैं राहुल",benign,0
964,गुजरात में बीजेपी सरकार के गृहमंत्री हरेन पंडिया हत्या के मामले में उसकी पत्नी बीजेपी सामने मोर्चा खोला था। बाद में बीजेपी में शामिल होग ई।  लोया का मामला बिल्कुल वैसा ही है।,benign,0
965,मिडिया कितना बिकाऊ हैं।  सालों ने  के निकाय चुनाव को कितना दिखाया और पंजाब के निकाय चुनाव को नहीं। क्योंकि वहॉ बीजेपी हारी।,benign,0
966,बीजेपी ने भी कोंग्रेस की तरह दिल्ली की झोली में कुछ नहीं डाला,benign,0
967,इटली में शादी करने वाले विराट कोहली राष्ट्रभक्त नहीं हो सकते बीजेपी विधायक,benign,0
968,"आप लोग अपने दिमाग का सही चेक अप करवाएं। पता नही कौन से प्रजाति के पागल हैं, कोई इलाज ही नहीं है। हर बात के लिए बीजेपी ही जिम्मेदार है, आपकी कोई जवाबदेही बनती ही नही, बस बीजेपी बोल के निकल जाना है।",benign,0
969,पूर्व वित्त मंत्री पी चिदंबरम ने पीएम मोदी पर तंज़ कसा कि पकौड़े बेचना नौकरी है तो फिर भीख़ मांगना भी नाराज बीजेपी ने बताया गरीबों का अपमान,benign,0
970,बीजेपी का चुनाव चिन्ह कमल नहीं कमाल होना चाहिए। कमाल के करतब दिखता है।,benign,0
971,बीजेपी को हराने के लिए  सालो का हिसाब किताब लिख कर सुधार करना चाहिए नही तो आगे खाई पिछे कुआ,benign,0
972,कड़वा सच  सही कहा हमारे यहाँ के मुसलमान  खुद बीजेपी मोदी जी की तारीफ करते हैं   लेकिन जब पूंछो की वोट दोगे तो उनका चेहरा उतर जाता है,benign,0
973,"कांग्रेस की हार पर बीजेपी ने शेयर किया मौकामौका का ये मजेदार वीडियो, देखकर हो जाएंगे लोटपोट",benign,0
974,"हिमाचल प्रदेश में राज्यपाल आचार्य देवव्रत ने जयराम ठाकुर को पद और गोपनीयता की शपथ दिलाई। शपथग्रहण समारोह में प्रधानमंत्री नरेंद्र मोदी, बीजेपी अध्यक्ष अमित शाह समेत बीजेपी के कई वरिष्ठ नेता शामिल हुए।",benign,0
975,रावटसगंज सोनभद्र के तरफ से नगर मंत्री अखिलेश कश्यप बसंत पंचमी की हार्दिक शुभकामनाएं बीजेपी  यूपी सबको सादर प्रणाम,benign,0
976,बीजेपी ने नीतिश कुमार को दिया बड़ा तोहफा |,benign,0
977,ये तस्बीर आपके शाशन काल की है बीजेपी के शाशन की नहीं,benign,0
978,मंडी में सेराज से पांच बार के विधायक  को  दिसंबर को बीजेपी विधायक दल का नेता चुना गया था बीजेपी ने  सदस्यीय सदन में  सीटों पर जीत दर्ज की है और कैबिनेट में स्थान पाने के लिए वरिष्ठ नेताओं सहित कई दावेदार हैं,benign,0
979,मुजफ्फरनगर में युवती से छेड़छाड़ के बाद दो संप्रदायों के बीच हुए खूनी संघर्ष में जमकर लाठीडंडे और धारदार हथियार चले। बीजेपी सांसद कैलाश विजयवर्गीय बोले करणी सेना सबसे शक्तिशाली है। जी जी पता है राजस्थान और मध्यप्रदेश में चुनाव है।,benign,0
980,राजदीप सरदेशाइ तो कह रहे है बीजेपी हार गयी गुजरात मे,benign,0
981,"शत्रुघ्न सिन्हा के सामने ही उनके आठ मंजिला घर पर चले हथौड़े, अवैध ढांचा ढहाया गया     डाउनलोड करें   जब बीजेपी के खिलाफ जाओगे तो भुगतना ही पड़ेगा।",benign,0
982,कऱोड गरीब नही लगभग  करोड हुए  करोड़ परिवार में।  कऱोड से बीजेपी  कऱोड को   दे सकती है तो कीयू न  क्रोडसे पूरे संसार के  कऱोड को ही मुफ्त  देखे मोदी जी को हीरो बन दे,benign,0
983,पार्टी का नामकरण भी तो उसी तरह का है बी बहुत बङी जे  झूठी पी पार्टी यथा नाम तथा गुण,benign,0
984,रोहित सरदाना और स्वेता सिंह बिकाऊ पत्रकार हैं बीजेपी के दलाल है मोदी भक्त हैं   लालू यादव जलेवी की तरह सीधे कोयले के जितने सफेद   और चीन जेसे सच्चे पकिस्तान जेसे ईमानदार  है हद है दोगलेपन की इत्ति सस्ती चरस लाते कहा से हो बे,benign,0
985,आदरणीय शत्रुघ्न सिन्हा जी आप यह कहां भूल रहे हैं कि उमा भारती जी भी बीजेपी की हैं और बीजेपी वालों की आदत है जो कहते हैं वह करते नहीं हैं,benign,0
986,"बेवकूफ बनाने की हद होती है,जैसे बीजेपी बना रही है,बेवकूफ बनने की भी हद होती हैं जैसे भक्त बन रहे है।",benign,0
987,इंदिरा के समय  में से  राज्य थे। अब  में  राज्य है जिसमे से  राज्य में मिली जुली सरकार चल रही है।बीजेपी खुद की  है।,benign,0
988,"बीजेपी सरकार बनाने में कामयाब रही, ये रहे बीजेपी की जीत और कांग्रेस की हार के कारण",benign,0
989,क्यों आप को शर्म आती हैं ये बताने में बीजेपी सरकार की मध्य प्रदेश परिवहन विभाग की व्यवस्था।अगर यह बोलेंगे तो तुम्हारे अप्प बु ल,benign,0
990,ऑफिस ऑफ प्रॉफिट हरियाणा की बीजेपी सरकार के   की सदस्यता रद्द करने की मांग,benign,0
991,मोदी को शत्रुघन सिन्हा की बात पसंद नही आई। मुम्बई में बीजेपी सांसद शत्रुघ्न के आवास पर चला  का हथोड़ा,benign,0
992,मोदी चुनाव प्रचार में जादूगर लाने वाला था जादू तो गिनती के वक़्त हुए।  में बीजेपी के वोट कम मिले तो  बदल दिए।,benign,0
993,बीजेपी की हार से मोहतरमा को रात भर नींद नहीं आई।धड़कन बढ़ गई दिल की।तो आका के यहां गुहार करने लगी।,benign,0
994,"हिमाचल में बीजेपी की ताजपोशी ,सरकार बनाने पर बधाई,।",benign,0
995,"ने बीजेपी के लिये इस बार ऐसा रायता फैलाया हैं,कि अब आगे कुआ और पीछे खाई वालें हालात पैदा कर दिये हैं  के लिये",benign,0
996,"ये गारंटी, पब्लिक के लिए है या बीजेपी के लिए,",benign,0
997,"बीजेपी के प्रोग्राम में नाचीं बार गर्ल्स, यूं होती रही मंच पर नोटों की बारिश",benign,0
998,आप को बहुत पता ह ऐ सब बीजेपी आरएसएस ने किया नींद से जग जाओ ऐ सब  साल पहले जो बीज बोया कांग्रेस ने उसे का फल देश को मिल रहा हे।।।।,benign,0
999,"राजस्थान में कांग्रेस के हाथ से हिला बीजेपी का सिंहासन, वसुंधरा हारी या जनता जीती   इंडिया",benign,0
1000,बीजेपी आज राजस्थान में होने वाले उपचुनावों में हार रही है।कासगंज हिंसा साम्प्रदायिक भाजपा का नमूनाभर है।,benign,0
1001,"अमेठी में गांव वालों ने लगाए हर हर मोदी के नारे, गुस्साए राहुल बोलेबीजेपी में जाओ",benign,0
1002,बीजेपी नफरत की राजनीती करती है,benign,0
1003,"लगभग बीस साल का राज,  की  चुनावी आमसभायें, श्री अमित शाह की  आमसभायें, जिस प्रदेश का विकास मॉडल दिखाकार  बने, उसी प्रदेश में सिर्फ  सीटें| जनता ने बीजेपी के विकास मॉडल को नकार दिया और बता दिया कि जनता अब जाग रही है|",benign,0
1004,दलाल को तो दलाल ही कहा जाएगा मैडम राष्ट्रपति उपराष्ट्रपति और सभी संवैधानिक पदों पर बैठे हुए बीजेपी के दलाल ही तो है इस समय,benign,0
1005,राजस्थान में बीजेपी में हारी तो भक्तों ने वसुंधरा को दोष दिया और अगर राजस्थान में हुए उपचुनाव में बीजेपी जीत,benign,0
1006,"बौखलाई बीजेपी ,भाई क्यो इतनी बौखलाहट राहुलजी तो पप्पू है संबित पात्रा, रविशंकरप्रसाद क्यो पत्र परिषद ले रहे है बीजेपी तो राहुलगांधीजी को सीरियस नहीं लेती है। देश को मालूम हो गया है कि, जात पात के नाम पर भाजपा बाँट रही है।।",benign,0
1007,इसमें एक बात जोड़ना चाहूंगा अभी सदन में बीजेपी ने कहा है की जो बात सदन में नहीं कही हुई उसके लिए प्रधान सेवक माफी नहीं मांगेंगे लेकिन रेनकोट की बात तो उन्होंने सदन में ही कही थी तो क्या अब वह माफी मांगेंगे नहीं क्योंकि  इंच का सीना होना अलग बात है और उसमें कलेजा तो हो,benign,0
1008,रोड्वेज के कर्मचारियों को दीपावली का बोनस तो दिलाओ मेडम जी बी जे पी जिन्दाबाद,benign,0
1009,आज नहीं तो कल खुद को नहीं तो पत्नी को बद्जुवानी का इनाम मिलना पक्का है जिस प्रकार स्वाति सिंह की किस्मत खुलगई और एक साधारण गृहणी से  बनादी गई फिर पतली गली से पति की  भी हो गई  संविधान का अपमान बीजेपी की सोची समझी चाल है जभी तो देश का बुरा हाल है,benign,0
1010,बीजेपी की चापलूसी करने में रोज जबर्दस्त बेटिंग करते हो  पतिकारिता को किस लेवल तक ले जा रहे हो ऐसा कितना मिल गया है जो अपना जमीर अब तक बेच रखे हो कभी तो ईमानदारी दिखाओ   की तरह,benign,0
1011,बीजेपी कार्यकर्ता होने के लिए मिस्ड कॉल देना जरूरी है  कांग्रेस कार्यकर्ता होने के लिए वेरिफिकेशन होना जरूरी है   आवैसी कार्यकर्ता होने के लिए  पास होना जरूरी है  कार्यकर्ता होने के लिए मॉडर करना जरूरी है,benign,0
1012,बीजेपी के लीए पाक सिर्फ इलेकशन जीतने एक साधन है सरकार कुछ नही करेगी,benign,0
1013,माननीय मंत्री जी बीजेपी सरकार आयी थी भ्रष्टाचार खत्म करने के लिए क्या आत्मा कार्मिको के भविष्य पर विचार करे सर  महान कृपा होगी,benign,0
1014,"सत्ता चली गयी तो बौखलाहट साफ दिख रही है,राहुल जी विदेश में भी जाकर बीजेपी बीजेपी कर रहे हैं,",benign,0
1015,हिमाचल में मोदी लहर इतनी जबरदस्त है कि  का  कैंडिडेट ही बह गया    हिमाचल में बीजेपी वालों के हाल उस बरात की,benign,0
1016,गुजरात चुनाव का नतीजा बीजेपी के पछ मे  और   का नतीजा कांगेस के पछ में। कही ना कही यह कडी जुड रही है ।,benign,0
1017,"जी,  बीजेपीआरएसएस वाले लोग खानदानी गद्दार होते है  जब तक पूरा देश बर्बाद नही होता तब तक ये लोग किसी की नही सुनने बाले है   जब  रुपये रोजी से एक इन्सान का घर चल सकता है,  तो  लाख रुपये महिना क्यों होना इन फकीरों को",benign,0
1018,"बीजेपी सरकार आरएसएस के एजेंडे पर कार्य करते हुए आरक्षण की समाप्ति का कदम धीरे धीरे उठा रही है।      आज पुलिस भर्ती में फीस में छूट खत्म कर दिया गया।   ,,  के लोगों अब मंदिर बनवा लीजिये और भिखारी बनिये उसी के सामने।       जय श्री राम",benign,0
1019,नरेश अग्रवाल को बीजेपी ज्वाइन कर लेनी चाहिए फिर खुलकर बिरयानी भी मिलेगी और देशभक्त भी हो जाएंगे।,benign,0
1020,"बीजेपी को फिर डॉक्टर साहब पर भरोसा, रमन के चेहरे पर लड़ेगी चुनाव",benign,0
1021,"जिस तेजी से मोदी की साख गिर रही है उसे देख कर लगता है कॉग्रेस के  साल के सामने बीजेपी  साल टिक नही सकती यह है कम्पेरिजन,",benign,0
1022,बीजेपी कोर ग्रुप की बैठक  को सीएम हॉउस में,benign,0
1023,दिल्ली न्यूज बीजेपी सांसद के घर में लगी आग  यहाँ पढ़िए,benign,0
1024,सबक तो सिखाना जरूरी है जब सभी पार्टिया अपना वोट बैंक सम्हाल रही है तो बीजेपी को भी अपने वोट बैंक पे ध्यान देना चाहिए नही तो इससे बुरा हश्र होगा,benign,0
1025,एंकर के नाम पे धबबा है ।सिर्फ हिन्दू मुस्लिम का डिबेट दिखाकर देश का माहौल खराब कर रहा है। ऐसे चैनेल को सरकार को बंद कर देना चाहये लेकिन बीजेपी को फायदा पहुचना ही इस चैनेल का मकसद है,benign,0
1026,बहुत बहुत बधाई   अचिन मेहरोत्रा जिला महामंत्री बीजेपी,benign,0
1027,"लफंगों को मत बना के ही बीजेपी समर्थक मानेगे, गुजरात और और बिहार के रिस्पांस से यही लग रहा है",benign,0
1028,माननीय मंत्री जी बीजेपी सरकार भी अन्य सरकारों की तरह कार्य करेगी आत्मा कार्मिको का जो शोषण होरहा था क्या अब भी होगा सर भरस्टाचार खत्म करें,benign,0
1029,और जो नपुंशक लोग भासड दे रहे थे कि राजपुतो के बस का कुछ नही है उन्हें  राजस्थान के रिजल्ट का विश्लेषण करना चाहिए । बीजेपी को वापसी करने के लिये जरूरी है अपने लोगो का भी ख्याल रखे। नही तो जो अपनो का नही हुआ तो किसी का नही होगा ऐसा कहके लोग  से  पर ला देगे,benign,0
1030,गुजरात में फिर से बीजेपी की सरकार बनाने के लिए आपको धन्यवाद हार्दिक अभिनंदन।   हिमाचल में कांग्रेस का जनाजा निकालने के लिए   को बधाई अभिनंदन। एक और राज्य कांग्रेस मुक्त हुआ   अब कर्नाटक के चुनाव प्रभारी बन कर एक और राज्य बीजेपी की झोली में डालिए,benign,0
1031,"अभी भी वक्त है बीजेपी को अपने पारंपरिक मतदाताओं के बारे में सोचना होगा नही तो अटल बिहारी बाजपेयी की तरह साइनिंग इंडिया के गुब्बारे की हवा जैसे  में निकली थी वैसे ही मोदी सरकार का हाल  में होगा, राजपूतों की नाराजगी का असर तो राजस्थान में दिख ही गया",benign,0
1032,"केजरीवाल जब चाहता था तो बीजेपी बिधायक बिजेंद्र गुप्ता को बाहर फेकवा देता था, नियति का खेल देखो अब उसके भी  बिधायक बाहर फेके गये",benign,0
1033,"चुनाव आयोग ने ईवीएम हैकिंग को लेकर किया बड़ा खुलासा, इस वजह से बीजेपी जीत रही हर चुनाव",benign,0
1034,में बीजेपी की  सीटें आई थीं तो धूमल नेता प्रतिपक्ष बनाए गए थे। मगर अब कांग्रेस की  सीटें होने के बावजूद,benign,0
1035,बीजेपी संविधान बदलना क्यूं चाहती है  ताकि दलित आदिवासी मुस्लमानों को उनके हक से वंचित रखा जा सके  देश पूंजीपतियों के इशारे पर चल रहा है  पूंजीपतियों को देश का सच पसंद नही है,benign,0
1036,"दमन और दीव मुक्ति दिवस  दमन और दीव की जनता को प्रगति, सुख और शांति के लिए हार्दिक शुभकामनाएं    आनंदभैय्या रेखी राष्ट्रीय युवा नेता बीजेपी",benign,0
