text_id,Text,task_1,task_2,task_3,Label
hasoc_hi_3725,"जायरा वसीम ने कहा 'इस्लाम में अभिनय हराम'है  तो क्या मीनाकुमारी, मधुबाला सायराबानों, शबानाआजमी, सलमान, शाहरुख सब  हरामी हैं ?",HOF,HATE,TIN,1
hasoc_hi_3576,"“In Gurugram Muslim man told to remove skullcap,chant Jai Shri Ram”.   It is deplorable. Exemplary action needed by Gurugram authorities. We are a secular nation where @Javedakhtarjadu writes “ओ पालन हारे, निर्गुण और न्यारे” & @RakeyshOmMehra gave us d song “अर्ज़ियाँ” in Delhi 6.",HOF,HATE,TIN,1
hasoc_hi_6048,नीम का पत्ता कड़वा है।  प्रशांत भूषण भड़वा है।,HOF,OFFN,TIN,1
hasoc_hi_4091,नित्य प्रातः काल कुक्कुर गुह सेवन के बाद जब ये कलम उठाते है तो आपको क्या लगता है ये क्या लिखेंगे। बस तो गुह फैला देते है। मंदिर मे सूअर की औलाद आकर तोड़फोड़ करे तो इनको माइनर लगता है। मेरा सुझाव है कि किसी दिन मौका देखकर तफ्तीश कर लो कहीं उसका भी कटा हुआ तो नहीं है।,HOF,OFFN,TIN,1
hasoc_hi_6907,"रंग गये मुसल्ले बेगुनाह नमाजियों के खून से,   दुनिया कह रही हे की मुस्लिम आंतकवादी है  #सदियों रहा है दौर-ए-जहाँ   #दुश्मन ہمارا   #NewZealandTerrorAttack",HOF,HATE,TIN,1
hasoc_hi_6992,"सुअरो जबतक तुम्हे पेलेंगे नही तब तक छोड़ेंगे , समझे काटवे सुअर",HOF,OFFN,TIN,1
hasoc_hi_4056,सूअर को कुतो की मौत मारना चाईए,HOF,OFFN,TIN,1
hasoc_hi_4305,"जेहादियो की नाजायज अम्मा, तुने तो मौलवियो से हलाला करवा लिया, तु तो सच मे रंडी ही निकली, अब भी कह रही है शरारती तत्व, शर्म कर, वेश्या का भी कुछ ईमान होता है, तेरा तो वो भी नही बचा, कितने में बेचा हिन्दुओ को अपने वोट बैन्क के लिए जेहादन,",HOF,PRFN,TIN,1
hasoc_hi_4479,"वन्दे मातरम्, ओर जय श्री राम को समस्या बताने वाले.... तेरे पेंच पूरे खराब हो गए हैं..हरामी सुन ये शब्द नही ,ये हमारी संस्कृति हैं. जैसे तेरी हैं ...चाटुकारिता",HOF,OFFN,TIN,1
hasoc_hi_7080,तो जेल भेजो ना। यहाँ क्या रंडी रोना रो रहे हो?,HOF,PRFN,UNT,1
hasoc_hi_7386,"कल कांग्रेस को संसद मे एकाएक लगा होगा कि इससे भला आदमी तो मोदी है, अमित शाह तो कांग्रेस को  बुरी तरह जलील करता है",HOF,HATE,TIN,1
hasoc_hi_5947,"क्यों सुअर , कभी तू भी काफिर ही था , वो तो औरंजेब ने लूटी अस्मत 5/7 पीढी पहले , डर के तेरे बाबा , पड़ बाबे मुल्ला बन बैठे , अम्मी से पूछ  वो सारा सच बताएगी",HOF,HATE,TIN,1
hasoc_hi_2482,धन्यवाद @myogiadityanath @rajnathsingh भारत को ऐसा देश बनाने के लिये जहां हमें बार बार इन गुन्डों के हाथों दुनिया के सामने  शर्मिन्दा होना पड़ता है। और अभी ट्विटर पर ऐसे कई नीच  मानसिकता वाले हैं जो इसे भी जायज ठहराने लगेंगे।,HOF,HATE,TIN,1
hasoc_hi_2718,भेनचोद राफ़ेल में कुछ नहीं मिला तो अभी डायरियाँ खंगाल रहे हो बहुत दया आती है अभी कोंग्रेस पर,HOF,PRFN,TIN,1
hasoc_hi_5874,means.....  call someone 'बेनचोद'  will get reply as 'भोसडीके',HOF,PRFN,UNT,1
hasoc_hi_1714,"तुम जैसे सन्त हिन्दू समाज पर कलंक हैं कलंक समझा!!!  जो भजन और शायरी की बकचोदी के सिवा कुछ नही करते, हरामी हिंदुओं के मंदिर टूटते हैं,और तू शायरी पेल रहा है... तुझ जैसे हिजड़ों की जरूरत नही हमे समझा,डूब मर हरामी",HOF,OFFN,TIN,1
hasoc_hi_7061,हमारा भी कुछ शरारत करने का मन कर रहा है बोलो तो आयें  शरारत करने मैडम ऐसी बेकार की बातें करोगी तो तुम्हें कोई इंसान नहीं पता नहीं क्या क्या बोलेंगे लोग सच बोलने से डरती हो तो जाओ डूब मरो शरारती तत्व बोल रही हो इन सूअरों को अरे इंसान नहीं जल्लाद हैँ सूअर के बच्चे हैँ साले मुल्ले,HOF,HATE,TIN,1
hasoc_hi_468,मेरी तीन चार सेटिंग थी ट्यूटर पर इस हरामी ने सब को अपने कब्जे में कर लिया मुझे ऐसे ही रख दिया,HOF,OFFN,TIN,1
hasoc_hi_6632,#प्रज्ञा_ठाकुर ने #गोडसे ज़िंदाबाद कहा तो नाराज़ हो गये।   #कन्हैया_कुमार ने #भारत तेरे टुकड़े होंगे कहा तो लोकसभा उम्मीदवार बना दिया।  #ApnaModiAayega,HOF,HATE,TIN,1
hasoc_hi_5161,थाला पीछे से शब्बीर की गाँड़ में उंगली करते हुए,HOF,PRFN,TIN,1
hasoc_hi_4813,"लड़की परेशांन हालत में डॉक्टर के पास गई और बोली:-    लड़की: डॉ साहब आपने पिछली बार जब मेरा अबोरशन किया था तब ब्लेड अंदर ही भूल गये थे  डॉ: ओह, क्षमा करे  कुछ गड़बड़ हो गई क्या ?    लड़की : गड़बड़ ? अरे हरामी मेरे 7 दोस्त नामर्द हो गये 12 गूंगे हो गये और 9 अपनी उंगली गवा बैठे हैं !",HOF,OFFN,TIN,1
hasoc_hi_5421,तुम राहुल गांडू से प्रभावित हो के कांग्रेस जॉइन किये ।  अबे चमचे पपू मूत्र पी और उसका लुंड चूस,HOF,PRFN,TIN,1
hasoc_hi_4457,"#TripleTalaqBill असंवैधानिक है। यह संविधान के अनुच्छेद 14 और 15 का उल्लंघन है। हमारे पास पहले से ही घरेलू हिंसा अधिनियम 2005,CRPC धारा 125, मुस्लिम महिला विवाह अधिनियम है। अगर ट्रिपल तालाक बिल एक कानून बन जाता है तो यह महिलाओं के खिलाफ और भी बड़ा अन्याय होगा: @asadowaisi",HOF,HATE,UNT,1
hasoc_hi_4222,राहुल के लुंड के बाल भी सफेद हो गए।,HOF,PRFN,TIN,1
hasoc_hi_5769,भेनचोद तुझी लायकी आहे का महाराजां बद्दल बोलायची तुझी आयची गांड,HOF,PRFN,TIN,1
hasoc_hi_2707,आतंक की आरोपी को टिकट देने वाली पार्टी पूरे देश मे सबका क्लीन स्वीप कर गई और अहिंसा के पुजारी को एक विचाराधीन कैदी को टिकट देने पर उनकी इमेज में समस्या खड़ी हो रही थी।     मर भी जाएं तो नेताजी नहीं बन सकते। ना ही प्रसाद में मिला सीएम पद अब कभी दोबारा नसीब होगा। वो नेताजी की देन थी।,HOF,HATE,UNT,1
hasoc_hi_5141,बीजेपी के खिलाफ लिखना (भौंकना) शुरू करो।  कुछ दिन बाद वे आपसे एकाउंट नंबर लेंगे।  फिर उसमें पैसा आना शुरू हो जायेगा।  #कुत्ते,HOF,HATE,UNT,1
hasoc_hi_3129,भेनचोद इतना ज़यदा pumped upकर दिया माय लार्ड ने मन क्र रहा है सिलिंडर में धमाका कर दू ये छोटे छोटे बम से कुछ ख़ास मज़ा आ नही रहा . #HappyDiwali #Diwali #दीपावली,HOF,PRFN,UNT,1
hasoc_hi_1362,"अरे मादरचोद,  जसा ट्वीट तसा रिप्लाय",HOF,PRFN,UNT,1
hasoc_hi_467,राम मंदिर : हम तो कोर्ट का फैसला मानेंगे  रॉफेल : हम कोर्ट का फैसला क्यों माने     कितने उत्तम क्वालिटी के #कमीने हैं ये #काग्रेसी ।,HOF,HATE,TIN,1
hasoc_hi_5146,"इस गोडसे वादी को #प्रज्ञा_ठाकुर ,जैसा ट्रीटमेंट कि जरूरत है...",HOF,HATE,TIN,1
hasoc_hi_3081,बोला था न विपक्ष मर चुका है? मैं तो कहता हूं सभी पार्टियां का सिर्फ़ शरीर जिंदा है।    जब चुनाव होता है सब अपने को जन सेवक बताते है जनता के वोट के लिए एक दूसरे की गलतियां गिनाते है बड़े-बड़े वादे करते है।    लेकिन जब जनता को उनकी असल मे जरूरत होती है तो सब AC चालू करके बैठ जाते है।,HOF,HATE,UNT,1
hasoc_hi_2131,"अनपढ़ मेरे #गाँव का,  #गाय चराबन जाए।  पढ़ा-लिखा तेरे #शहर का,   #कुत्ते को टहलाये। https://www.facebook.com/100007689400737/posts/2282392165360408/ …",HOF,HATE,UNT,1
hasoc_hi_6758,इन भोश्री वाले मुल्लो के भड़वे मुहाम्मद ने   इन सूअर के बच्चो को जानवरों के साथ भी करने कि इजाज़त दी हुई है     भड़वे मुहॉम्मद का भड़वा धर्म     इन सालो को सिर्फ हवस मिटानी है फिर चाहे जैसे भी हो,HOF,PRFN,TIN,1
hasoc_hi_4592,ये साला गद्दार हे इसे उसके बाप बाजवा के पास गांड मे लात मारकर भेज दो,HOF,PRFN,TIN,1
hasoc_hi_320,"तेरे बाप की मौत रेलवे का लोहा चोर के रूप में हुई,  #कमीने   पठान का बच्चा",HOF,OFFN,TIN,1
hasoc_hi_4797,Arun Kumar ab tum bataoge... Kya kon banayega.... Kattuo ke sallo,HOF,OFFN,TIN,1
hasoc_hi_4433,हरामी चोर तबरेज के व्हिडीओ तो खुषी से दिखा रहे थे मिडीया वाले। और काफिर किसको बोलता है बे ?,HOF,HATE,TIN,1
hasoc_hi_5883,मौलाना अजहर को अजहर जी की जगह जीजा जी बोल दे पगले मुस्लिम वोटो की बारिश हो जाएगी ।।।।          #####कमीने######,HOF,OFFN,TIN,1
hasoc_hi_6218,300 किलो RDX कहां से आए इसका पता आज तक नही चला??    AN-32 विमान का मलबा 8 दिनों से अपने देश मे नही खोज पाए??    बेटी पढ़ाओ-बेटी बचाओ का नारा देकर उन्हें आज़ाद नही रख पाए??    गुंडे-बदमाशो पे 3 सालो से योगी जी काबू में नही कर पाए?    और चुनाव में कहते थे देश सुरक्षित हाथो में है।,HOF,HATE,TIN,1
hasoc_hi_387,बाकी मिडिया ये खोजती रहती है किस गाय तस्कर के साथ मारपीट की किस चोर उच्चके को हिन्दुओ ने पीटा किसकी टोपी उछाली किससे राम नाम बुलवाया। कोई भी मुसलमान कितना बड़ा कांड करदो पर कभी भी ये नही बतायेगे  ये कांड कर दिया।जिन हिन्दुओ की वजह से इनके चेनल चल रहे है उनके साथ नमक हरामी करते है,HOF,HATE,TIN,1
hasoc_hi_657,"ये बात, हरामी किस्म के सेकुलर गिरोह और महाँ हरामी किस्म लिबरल हिन्दू कभी नहीं समझेंगे    हिन्दुओं को नकली गंगा जमुना तहजीब, कौमी एकता और हिन्दू मुस्लिम भाई भाई निभाने में लगे हुए है    ये हमारी समस्या नहीं है, ये हमारे साथ नहीं हुआ, इन्होंने हमारा तो कुछ बुरा नहीं किया आदि  ये जबाब है",HOF,OFFN,UNT,1
hasoc_hi_4363,Arfa Khanum - Hum aise desh mein reh rahein hain jahan.. blah blah.. politics anti musIim hai...   Arif Mohammad Khan gives FITTING REPLY: 'Aap Pakistan mein rehna chahti hai?? Yemen ya Syria mein jeena chahti hain???,HOF,HATE,TIN,1
hasoc_hi_4043,इन दोनों कुत्तों के मुंह में मूत देना चाहिए मादरचोद,HOF,PRFN,TIN,1
hasoc_hi_3430,तो इससे पूछो भारत को स्थायी सदस्य बनने में टांग क्यों अड़ाताहै भड़वा चीनी?,HOF,OFFN,TIN,1
hasoc_hi_4825,"जायरा वसीम ने बॉलीवुड से सन्यास ले लिया तो गोदी मीडिया को इतनी फिकर ।  और मासूम बच्चे मर गए बीमारी में ,और न जाने कितनों को मोत हो गई मोबलिंचिंग के वजह से तब इन गोदी मीडिया वालों की बोलती बंद हो जाती है।",HOF,HATE,TIN,1
hasoc_hi_7595,हरामी माधरचोद विहार मे बिहार का दुशरा भाषा ऊर्दु किसने घोषित किया माधरचोद हर साल ईफतार लालू देता है माधरचोद मोदीजी तो पांच साल मे भीख का कटोरा थमाया था माधरचोद आज इमरान खान कुत्ते की तरह भौक रहा है सयुक्त राष्ट्र मे भारत को स्थाई सदस्य बनाए जाए चीन भी हामी भर रहां है,HOF,PRFN,TIN,1
hasoc_hi_4585,तू रे रंडियावाला बहनचोद तेरी मा के बुर मैं मैंअपने वाला 10 इंच का लुंड कर दूंगा रे रंदीवाला रे नाजयज itcell वाला बहनचोद,HOF,PRFN,TIN,1
hasoc_hi_2693,"मोहम्मद सामी की वजहा से भारत जीता मतलब अब ये ना कहना कि इसके पीछे भी पाकिस्तान का हाथ है बेशरमों,,,",HOF,HATE,TIN,1
hasoc_hi_3117,भाजपा ने 'जय श्री राम ' जैसे मधुर सम्बोधन को भी ISIS के काले झंडे जैसा बना दिया ....    खुद राम भी इसके लिए इन भाजपाइयों को कभी माफ नहीं करेंगे !!!!,HOF,HATE,TIN,1
hasoc_hi_6539,"ताऊ @Lundamental  का छोटा नून्नु देख कर मादा मछली ने देने से किया इंकार,  और पड़ोसी कछुए ने अदभुत गांड देखकर ताऊ की गांड मारकर बाहर फेंका",HOF,PRFN,TIN,1
hasoc_hi_2873,अब उसने कौन सी तेरी गाँड़ में उंगली दे दी,HOF,PRFN,TIN,1
hasoc_hi_4078,पता नहीं क्यों जब भी कोई सच बात लिखी जाती है तो सत्ता के टुकड़ों पर पल रहे गोदी मीडिया के दलाल पत्रकार बौखला जाते हैं!   वैसे ये बौखलाहट जायज़ है क्योंकि तीर निशाने पर लगता है तो दर्द होता है।     बाकी तुम दो कौड़ी के पत्रकारो को मैं रिप्लाई देना ज़रूरी नहीं समझता,HOF,HATE,TIN,1
hasoc_hi_1992,भोसड़ीके साले कटुए तेरी गांड में दम होता न जो पिछले 5 सालो से कंही गांड मरा रहा था किसी गटर में वो न मराता,HOF,PRFN,TIN,1
hasoc_hi_4573,कुछ जंगली #कुत्ते मिलकर   #शेर को घेर तो सकते हैं..    पर उसका #शिकार नही कर #सकते।,HOF,HATE,UNT,1
hasoc_hi_4534,सीमा ने मेरा लुंड चूस ली http://xv.musz.info/%e0%a4%b8%e0%a5%80%e0%a4%ae%e0%a4%be-%e0%a4%a8%e0%a5%87-%e0%a4%ae%e0%a5%87%e0%a4%b0%e0%a4%be-%e0%a4%b2%e0%a5%81%e0%a4%82%e0%a4%a1-%e0%a4%9a%e0%a5%82%e0%a4%b8-%e0%a4%b2%e0%a5%80/ …,HOF,PRFN,TIN,1
hasoc_hi_7735,कहा है tv पर चिल्लाने वाले हरामी पत्रकार,HOF,HATE,UNT,1
hasoc_hi_7733,अबे साले भोसडीके पहिली बात की ये ।तू हमे मत सिख भड़वे और एग्जाम की पहले ली अगर वापस देना ही नही था तो मुह से हगते क्यों फिरते तुमलोग बड़गांव अपने बाप को मत सिख मादरचोद तेरे UP बिहार जैसा कचरा हमे पैदा नही कारक रखा तुम लोग वह पैदा होते और पेट भरने के लिए या आते। @freedom2fight4,HOF,PRFN,TIN,1
hasoc_hi_5433,भड़वा गिरी कर 2 करोड क्युं?? 20 करोड़ भी हो जाएंगे...,HOF,HATE,UNT,1
hasoc_hi_1669,तेरे जैसे लोग होते हैं जो हिन्दू मुस्लिम करने में अपनी जिंदगी बिता देते हैं ओर लोगों के तलवे चाटने में भी । ओर फिर उसके बाद टतुम्हे क्या मिलता हैं : तेरी औकात क्या है। #भड़वा_साला @manakgupta,HOF,PRFN,TIN,1
hasoc_hi_2320,जायरा के ट्वीट से यह लगता है कि वह रंडी बनने से बच गयी बाकी सब वही कर रही है।,HOF,PRFN,TIN,1
hasoc_hi_5580,"#बुजुर्ग कहते है #कुत्ते की पूंछ कभी सीधी नहीं होती! मेरा तो यह मानना है कि #कुत्ते की #पूंछ अगर सीधी हो भी जाय, तो रहेंगा तो #कुत्ता  ही।",HOF,OFFN,UNT,1
hasoc_hi_4125,शमी पाद भी दे तो ये अमर उजाला वाले भोसड़िके उसकी बीवी के घर पहुँच जायें उसकी दिली ख़्वाहिश जानने https://twitter.com/amarujalanews/status/1142827640321003520 …,HOF,PRFN,UNT,1
hasoc_hi_4977,BJP के नेता और PM सिर्फ़ अच्छे से बोलते है जहां चुनाव हो या जहां BJP सरकार न हो?    कैलाश विजयवर्गीय को मीडिया बहुत ही सभ्य बता रही थी बंगाल में शांति लाने वाले नेता बताये जा रहे थे।    लेक़िन कल कैसे के पुत्र ने कर्मचारी को पेला और बाप ने कैसे मीडिया को उसकी औकात दिखा दी।,HOF,HATE,UNT,1
hasoc_hi_39,"अबे सुअर के बीज, इसमे कोई हलाला की पैदाइस ही होगा, बजरंगी बजरंगी होते, जाहिल नीच गिरे जिहादी नही।",HOF,HATE,UNT,1
hasoc_hi_1617,अबे सुअर की औलाद  इस तरह की बात करते  तुझे शर्म नहीं आई।  #नीच   निचता की ही बात करेगा।,HOF,PRFN,UNT,1
hasoc_hi_4031,सड़क छाप भक्तो आ रहे है तुम्हारे पप्पा  स्वागत नही करोगे....    घर पर सजा धजा के रखो सब का नम्बर आएगा बारी बारी....,HOF,HATE,UNT,1
hasoc_hi_14,गर्दन काट देनी चाहिए इस हरामी की,HOF,OFFN,UNT,1
hasoc_hi_3560,"ये भड़वा बहुत बड़ा दलाल है,, आज राइट विंगर पत्रकार बनने का ढोंग कर रहा है,, इसके पुराने ट्वीट गूगल करके पढ़ लो, खुद समझ जाओगे।",HOF,PRFN,UNT,1
hasoc_hi_3357,"वाह जी! किस तरफ़ प्रशंसा हो रही है @anjanaomkashyap ? भर्त्सना हो रही है। वो भी जमकर। और रही बात रिपोर्टिंग की तो वह कल भी घटिया थी। आज भी है, और रहेगी।     आक थू ऐसी पात्रकारिकता को ऐसे लोगो की तारीफ़ करने वालो की।",HOF,HATE,UNT,1
hasoc_hi_900,तकलीफ भेनचोद एक ही है कि मे साला चुतिया दिमाग होने के बावजूद भी दिल से सोचता हूँ।,HOF,PRFN,UNT,1
hasoc_hi_203,राजीव गांधी जी की पुण्यतिथि 21 मई को है लेकिन पूरा देश आज ही राजीव जी को याद कर रहा है     #नीच को मुंह की खानी पड़ी है,HOF,HATE,TIN,1
hasoc_hi_5983,क्या हरामी आदमी है ये राहुल बहन का लावड़ा,HOF,PRFN,TIN,1
hasoc_hi_4775,"जोया जी आप उस दल्ली का पीछा  तब तक मत छोड़ना जब तक वो दलाली ना छोड़ दें उसे उसकी औकात जरूर याद दिलाना,",HOF,HATE,UNT,1
hasoc_hi_501,जहां देखो चड्डी गमछा वालों को  गांड़ में गोली मरो सालो को,HOF,PRFN,TIN,1
hasoc_hi_4684,rohit sharma: अब सेंचरी बनाना गान्ड खुजने जैसा हो गया है.......,HOF,PRFN,UNT,1
hasoc_hi_5312,देश का 22 करोड़ मुसलमान ही काफी हैं। पाकिस्तान को ख़त्म करने के लिए.    @AbbasAliRushdi @syedasimwaqar @shaukat_aimim @Aqdas_shaikh_22 @AshrafFem,HOF,HATE,TIN,1
hasoc_hi_6230,#कुत्ते दो तरीके के पाले जाते हैं  एक पाला हुआ   दूसरा खरीदा हुआ  #मणिशंकर_कांग्रेस का #पाला हुआ कुत्ता है और #सिद्धू_खरीदा हुआ,HOF,OFFN,TIN,1
hasoc_hi_2001,महबूबा मुफ्ती तू नास्तिक है तू इमरान खान की रैखैल है समझी. मुझे गर्व है मेरे भगवा जर्सी और भारती टीम पर. तू जैसी पाकिस्तानी दलाल की ओकात nhi है कि भगवा और भारती टीम को बदनाम करे क्यो की तू तो भड़वा है,HOF,OFFN,UNT,1
hasoc_hi_2789,भड़वा' जर्सी आ गयी है रविवार को तुम्हे पहनाकर मैदान में उतारा जाएगा कोई जले तो जले,HOF,OFFN,UNT,1
hasoc_hi_5656,"अच्छा,,और कौन कौन है नीच???    एक #नीच  शब्द ने कांग्रेस से कहा से कहा पहुँचा दिया,,       अब जरा शब्दों को सुधारने की जरूरत है शायद,,",HOF,PRFN,UNT,1
hasoc_hi_734,"Jab sabhi post par Brahman or Thakur ban jata hai, usi ko Ram rajya kahte hai, baki tamasa to dekh hi rahe ho",HOF,HATE,UNT,1
hasoc_hi_2882,एक बात बताऊँ तुमको इस दंगाई भीड़ को गोली से मारना शुरू कर दो    नही तो वो दिन दूर नहीं जब 8-10 की टोली आपके सामने आपकी बेटी या बहन का बलात्कार करेगी    और विरोध करने पे आपकी लिंचिंग करेगी क्यूँकि बेरोज़गारी बढ़ेगी तो अपराध बढ़ेगा    और अपराधियों की शादी कौन करेगा  तो बलात्कार बढ़ेंगे~,HOF,OFFN,UNT,1
hasoc_hi_5232,#कमीने मोलाना अरशद कासमी को 14 दिन की न्यायिक हिरासत में जेल भेजा गया!!    #कल इसने SC की महिला वकील के साथ LIVE बहस में गाली- गलौज व मारपीट की थी!!    #भारतीय न्याय-व्यवस्था की जय हो??,HOF,HATE,UNT,1
hasoc_hi_2958,"जानते हो ISIS चीन क्यो नही जा पा रहा  जानते हो चीन में क्यो पत्थरबाजी नही हो रही    क्यो की चीन के आर्मी टैंक शहरों की सड़कों पे भी चलना जानती है    हमारे यहां तो जज लोग रबर की गोलियों की भी इंच इंच मापातोली करने बैठ जाते है, सड़क पे टैंक उतार दे तो चड्डी बनियान में ही धरना कर देंगे",HOF,OFFN,UNT,1
hasoc_hi_4836,Sabsa jyada gundai aap key he sarkaar ma thi Yadav Je police chowki tak too fook de jaati hai,HOF,OFFN,TIN,1
hasoc_hi_2562,"बाबा रामरहीम को अगर अच्छे व्यवहार के कारण पैरोल पर छोड़ा जा रहा है    तो आशाराम ने कौन सा जेलर साहेब की बीवी का मुंह तोड़ा है, उन्हें भी छोड़ दो..    ताकि कुछ सड़क छाप भक्तीनो की गोद भराई हो जाए",HOF,HATE,TIN,1
hasoc_hi_96,आजम खान कुछ भी बोलता है । इस मादरचोद को उड़ा दो साले को ।,HOF,PRFN,TIN,1
hasoc_hi_7337,ये केजरीवाल गधे का बच्जा  पापी हरामी सुवर साला कलंक है,HOF,OFFN,TIN,1
hasoc_hi_7150,सुवर का लुंड डालूंगा इसके मुंह में,HOF,PRFN,UNT,1
hasoc_hi_4381,"कोण भेनचोद होगा ???  Burkha, पप्पु, sidhu.",HOF,PRFN,TIN,1
hasoc_hi_1528,#TempleTerrorAttack संभल जाओ हिंदुओं बहुत देर हो चुकी है   फिर भी अभी संभलने का मौका है।  इन हरामी मुल्लो से दूरी बना कर रखो इनकी दुकान से कुछ भी मत खरीदो बाद मे देख लेना ये कटोरा लेकर घुमेंगे,HOF,OFFN,TIN,1
hasoc_hi_3359,भाजपा जॉइन कर के रजिस्टर्ड भड़वा कब बन रहे हो..???,HOF,PRFN,TIN,1
hasoc_hi_5411,ठहर भोसरी की ।।।    बड़ी शांति की बातें कर रही है ।।  इन भैनचोद मुल्लो ने देश को बर्बाद कर दिया और तेरे को इन पर बड़ा प्यार आ रहा है ।  पूछ उन परिवारों से जिन्होनें अपना सपूत खोया है ।।  तेरी तो*****************,HOF,PRFN,TIN,1
hasoc_hi_2403,"कालनेमि,  जिन चीजों पे खतरा मंडरा रहा है:  @RahulGandhi @ArvindKejriwal @msisodia @BDUTT @Shubhrastha @TajinderBagga @AnupamPKher @AmitShah   लश्कर  जैश  कांग्रेस  टुकड़े टुकड़े गैंग  अर्बन नक्सल  वामपंथी  गाली गैंग  धारा 370  35A  अवार्ड वापसी गैंग  पत्थरबाज  देशद्रोही  सिमी  हुर्रियत",HOF,HATE,TIN,1
hasoc_hi_1967,"सरकार दिन भर कितनी भी नंगी हो जाये मगर मीडीया इसे अगले दिन तक फिर मुंह दिखाने लायक बना देती है   शरम हया का जनाजा निकल चुका है,,,",HOF,OFFN,TIN,1
hasoc_hi_4783,#ढोंगाचार्य तुमने तो #चाटने में #कुत्ते को भी पीछे छोड़ दिया,HOF,OFFN,UNT,1
hasoc_hi_7066,भारत में मजदुर दिन का महत्व अभी चाय की टापरीवाला अपने छोटु क समजा रहा था अबे भोस्डिके ठीक से काम करियो वार्ना आधा दिन का पगार तो जायेगा साथ में मजदुर दिन की आधे दिन की छुट्टी भी नहीं मिलेंगे,HOF,PRFN,UNT,1
hasoc_hi_7020,गांड़ में डाले खातिर लुंड चाही जो तोहरे लग्गे नाही हौ।,HOF,PRFN,UNT,1
hasoc_hi_157,फिर साबित हुआ #चौकीदार चोर नही था।    #कुत्ते  ही #पागल थे। बेवजह #भौंक रहे थे।,HOF,HATE,UNT,1
hasoc_hi_4975,जब मेट्रो का किराया बढ़ा तो केजरीवाल की स्वीकृति से बढ़ा और अब जब छह महिने बाद चुनाव हैं तो केजरीवाल ये एक नया खोखला वादा कर रहे हैं सिर्फ अपनी नाकामियों को छुपाने के लिए। केजरीवाल सिर्फ एक घोषणा मंत्री हैं - श्री @ManojTiwariMP,HOF,OFFN,TIN,1
hasoc_hi_3162,I would like to ask the government that they have all the love for Muslim women. Why don't they have the same sentiment for Hindu women of Kerala?  @asadowaisi,HOF,HATE,UNT,1
hasoc_hi_3485,क़ानून व्यवस्था नहि संभल रही होती तो आज तेरे चमचे तेरी फ़ोटो पर माला डाल के शौक़ कर रहे होते #कमीने इंसान,HOF,OFFN,UNT,1
hasoc_hi_7740,कोंग्रेसी अपनी औक़ात पर आ गए आख़िर में...  इंदिरा गांधी को माँ गंगा से तुलना कर रहे है जिसने सीखो को मरवाया और मोदी को गाली दे रहे है जिसके साथ देश खड़ा है...  अधीर चौधरी भोसडीके,HOF,OFFN,UNT,1
hasoc_hi_2383,जायरा वसीम ने इस्लाम का हवाला देकर बाकी सभी मुस्लिम कलाकारों को हरामी एवं हराम का खाने वाले सिद्ध कर दिया।    बच्चों बजाओ ताली।,HOF,OFFN,TIN,1
hasoc_hi_7208,या परबरदीगार तू आपना कहर बरसा ईस हरामी पर,HOF,OFFN,UNT,1
hasoc_hi_6868,"कैसे उम्मीद करते हो नीतीश बाबू से जिन्होंने कहां था वो मिट्टी में मिल जाएंगे पर भाजपा में नही मिलेंगे?    आज उनकी अंतरात्मा मिट्टी में मिल चुकी है बचा है सिर्फ शरीर जो दिल्ली से पटना दौड़ रहा है।    ऐसे बेशर्म लोगों को बिहार वाशियों ने ही चुना था, वो भागेंगे तुम भुगतोगे।",HOF,HATE,TIN,1
hasoc_hi_561,नेहरु जी ने आगे बहुत काम किए हैं देश के लिए कश्मीर मसला हल नहीं हो रहा अभी तक और हरामजादे महात्मा गांधी ने 1947 में एक फैसला लिया था उस फैसले में तुम जैसे हरामि चालू टाइप की औरतें यही पर रह गई,HOF,OFFN,UNT,1
hasoc_hi_2721,"देश आजादी के बाद,  मोदी-योगी राज में ऐसा हो रहा,जब लोग मीडिया/न्यूज़ एंकर को  दलाल, भड़वा, पालतू कुत्ता लोग बोल रहे हैं।  #फिलहाल इसमें सुधार के आसार नहीं!  मैं खुद पत्रकार हूं  बावजूद कहूंगा  #पत्रकारिता   को  #कलंकित करने वाले   गद्दारों-दलालों अब तो  #होश में आओं।    ...सुशील कुमार सिंह",HOF,PRFN,UNT,1
hasoc_hi_637,"यदि हलाला करते वक्त मोहतरमा गर्भवती हो जाये तो,वो बच्चा हरामी होगा या गर्भ गिराया जाएगा ?  मामला पेचीदा है",HOF,OFFN,UNT,1
hasoc_hi_381,#आतिशी जैसों को #हारना ही चाहिए...बहुत सही किया #दिल्ली    #प्रज्ञा_ठाकुर ही #देश के बच्चों का #भविष्य बना सकती है.,HOF,HATE,TIN,1
hasoc_hi_2478,"वोटों की गिनती तो कल शुरू होगी, एग्जिट पोल देख कर evm में गड़बड़ी कैसे हो सकती है भोसडीके ?",HOF,PRFN,UNT,1
hasoc_hi_4790,"देख @sardanarohit  दल्ले ये भी तो एक पत्रकार है इसे अपने जाति धर्म का नहीं पता बस पत्रकारिता क्या होती है ये पता है । साले आज दंगल कर रहा है जब दस सूअर मिल के एक लाचार , कमजोर, इंसान की जान ले रहे थे तो तेरा दंगल पिछवाड़े में घुसा था । दलाल मीडिया।हरामी",HOF,PRFN,TIN,1
