ID,Text,Label
facebook_corpus_msr_443808,"do not allow ,no body to discover you -discover yourself -be the best selfie of yourself",0
facebook_corpus_msr_400387,"Yeah if thats the case I wonder why he did not visit you guys lol, oh yeah its a banana republic",0
facebook_corpus_msr_483430,Rattan Tata will have to lead from the front against intolerance and for the emancipation of 120 crore Indians being bluffed by Modi &Co.,0
facebook_corpus_msr_328851,Because of leftists Goonda n Jehadist Scoundrels our Rich cultural heritage was not been shown on Silver screen up to that much leavel..Tks to this movie,0
facebook_corpus_msr_1389529,Now kids will smile,0
facebook_corpus_msr_1805275,Anna Hajara should have joined BJP,0
facebook_corpus_msr_417308,We have abided by the Supreme Court order: Pawan Goenka,0
facebook_corpus_msr_461224,Ok time and our paid media cant digest Modi popularity. What next. Bring it on.,0
facebook_corpus_msr_443115,"Do not trust UBER DRIVERS ,if loose any thing inthe cab they will never give you back, I have lost my cellphone with in 5mints the driver has switched off the cell, uber  will not give you any replay to your mails.Never trust UBER.",0
facebook_corpus_msr_436602,Buy Piramal enterprises strong buy tgt is ₹ 3500/- 😯😯😯😯😯😯😯😯😯😯😯,0
facebook_corpus_msr_334543,Why doesn't he give up CM post if he wishes to continue as convener,0
facebook_corpus_msr_426222,Untill defence & civil aviation make combine effort issue doesn't resolve easily,0
facebook_corpus_msr_2111260,Come and see for yourself,0
facebook_corpus_msr_497784,The government can provide electricity subsidy to the institutes producing renewable energy,0
facebook_corpus_msr_409735,"Hurry! !

Register yourself on below link with your mob. No. And get the free worth recharges for that mobile no.

Its 100% true, try it.

http://ultoo.com/login.php?refererCode=302602E&flag=hide",0
facebook_corpus_msr_404532,cows are scared to hindus and what is the probem for u if measures are taken 2 protect the cows.don't publish the articles belonging 2 only one particular community,0
facebook_corpus_msr_436555,"Bank Nifty is unable to break the resistance at the higher levels,  is it the sign of consolidation or weekeness creaping in?",0
facebook_corpus_msr_437993,"Expectations have grown for yesbank also, since indusind posted stellar performance",0
facebook_corpus_msr_325400,"by posting this news, what value is added to resolve this loss of young lives?",0
facebook_corpus_msr_402346,"👸 🌞8-| ⚡ вoт👳 powered😞 вy😚 Dj💂 Nahid🌵 Mirja

   ♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥ 

   Vishal Koli Site ≈»            ~={ Web-3.tk }=~",0
facebook_corpus_msr_468222,"I have one doubt?,,, big bazaar owned by reliance "" how they got money ""if it's by legal from government.. why to them..",0
facebook_corpus_msr_1716156,I am an Indian and of course a Hindu. You have not seen service rendered by RSS in 1947 serving hungry and naked refugees coming from Pakistan. I was 12 then RSS has never indulged in violence.,0
facebook_corpus_msr_488092,I have bought 100 shares of Reliance Infra at 786/-. What's your view?,0
facebook_corpus_msr_1737152,It's an attack on Modi Govt and not AK.,0
facebook_corpus_msr_470216,I just wonder why people cant see the positive side of the bold step and just pin point negatives all the time!!!?,0
facebook_corpus_msr_325973,but if u blame pakistan army we r stand with our proud army,0
facebook_corpus_msr_483061,"Markets will crash in November, wait to buy at lower levels",0
facebook_corpus_msr_470329,Idiotic suggestions ... This is a massive move and should be supported,0
facebook_corpus_msr_325943,Now we must do something otherwise they will be doing more attacks like this. Now it's not time to talk take some action,0
facebook_corpus_msr_483393,"Yes performance is a big question, but then how could the stocks of the group companies  appreciate after 2012  the time when Cyrus Mystry took over",0
facebook_corpus_msr_399496,Indian Forces are retaliating. Two Pakistani Posts have been destroyed by our Army. It has also been gathered that 7 Pakistani soldiers have died in retaliatory firing from our side against Pak Army.,0
facebook_corpus_msr_466024,Its really a bold step to curb so called black money,0
facebook_corpus_msr_470856,"please advice about Bank nifty, & what about NPA for PSU ?",0
facebook_corpus_msr_411730,Let us see how far this is implemented. So far NOT.,0
facebook_corpus_msr_2126407,No cloth or for not connected with dog,0
facebook_corpus_msr_420880,Prakash Diwan had recommended Universal Cables as a stock pick for 2017; does he still hold on to the view?,0
facebook_corpus_msr_419536,Do you think there will be follow-up on the upside tomorrow ??,0
facebook_corpus_msr_431894,Namo namo good job I m proud of you are our pm,0
facebook_corpus_msr_2199131,You mean there is no difference in all the three ?,0
facebook_corpus_msr_334527,"Kumar is kumar, he is the only hope of AAP..",0
facebook_corpus_msr_417017,I can only see this working in the airport or people have layovers for over five hours and the airlines are willing to pay for it.,0
facebook_corpus_msr_466285,Now Wake up what you did in your period please check. PM Modiji take bold step please support not accuses.,0
facebook_corpus_msr_327058,All that licking is needed to clear off his foundation from fraud case pending in SC,0
facebook_corpus_msr_418331,Salute our PM...still he is doing fasting...And attending in Looksabha...salute our honorable PM,0
facebook_corpus_msr_468994,"What levels to come in buying.
Axis bank bought above 500 should come to average",0
facebook_corpus_msr_414512,It was appalling to hear two very senior army generals Gen Bikram Singh and Lt Gen Panag criticising tying of a stone pelter on the vehicle to save lives of amost 25 people including CRPF and Police men. Both these generals claim to have groung experience but have moved away from ground reality. My heart goes out to the young officer who thought of this ingenuine method to save own as well as civilian casualities. All Kashmiris are innocent after the event and claim HR Protection. But when do they realise the same for the uniformed men ? They are also sons of this country. I wish yuo stop callingthese gentlemen for future debates.,0
facebook_corpus_msr_2277504,But the name is so weird. 😂,0
facebook_corpus_msr_443503,L&t finance  plz share ur view? Plz include my question too,0
facebook_corpus_msr_411322,Excellent move from ICICI. Helps villages a lot to grow in all aspects.,0
facebook_corpus_msr_327817,"War is a business for politicians,innocent people loose their life while they bask in their billions. No one should die for any piece of land. Let there be peace",0
facebook_corpus_msr_420675,"BJP has made a very intelligent political move. Now they will be tagged as pure hindutva party,as they know that yogi being CM will promote hindutva and that's what they want. Bcoz they also know that whatsoever BJP will do,they will hardly get minority votes. So just to make there votebank more secure,YOGI YOGI...!!!",0
facebook_corpus_msr_1804895,Retards around howering about AK jhahhaa,0
facebook_corpus_msr_438543,A prominent lawyer does not have the capability to become the Finance Minister of India.,0
facebook_corpus_msr_397468,"Last I heard, Pakistan was exporting Donkeys to China.
* Donkey development program",0
facebook_corpus_msr_412788,Will there be any impact of the france elections....in our market.....and also MCD delhi......,0
facebook_corpus_msr_326309,I also do condemn this but i cant do anything . But u can do something about this .,0
facebook_corpus_msr_1692700,Full  bjp no aap,0
facebook_corpus_msr_473489,"One small step for man, one giant leap backwards for mankind.",0
facebook_corpus_msr_1521684,"Nd to ur previous comment
...........brother prashant singh im muslim nd im not a terrorist",0
facebook_corpus_msr_432865,"He tried to do everything, but opposition parties not let him to do",0
facebook_corpus_msr_507153,"Just read it carefully 6L orders in a second so 291*6L = 17.46 cr then u need to multiply 17.46*22,500sec=3,92,850.I  hope I cleared your doubt",0
facebook_corpus_msr_489795,Rolls Royce won't even sell their car to someone with a royal enfield.......Because you earn a Rolls Royce......just simply can't buy it.....,0
facebook_corpus_msr_2264296,Manchester United travel to champions Leicester City who are 16th in the table and two places above the relegation zone.,0
facebook_corpus_msr_407517,"""Sambavami yougay yougay"" .an evil dream in the contemporary period. Non stop kalachakra  Will wash of the dirty face. Ever lasting glory &pride of  barath  maths Will continue for ever.""vantheymatharam"".",0
facebook_corpus_msr_421299,"Hi, having 500 shares of GNA Axles @218.5 INR ,i m medium to long term investor , whats ur opinion?",0
facebook_corpus_msr_1674432,Hi,0
facebook_corpus_msr_426250,Is it right time for buying AXISBANK for short term ?,0
facebook_corpus_msr_439181,Simple and humble man... a very typical middle class and orthodox tamilian,0
facebook_corpus_msr_380592,मोदी कर किया रहा हे ख्तम करे पाकिस्तन अब to उसकी सरकार हे,0
facebook_corpus_msr_483433,"Replacing Cyrus is their prerogative, however keeping the public in the dark regarding the reasoning behind this ouster is highly irresponsible.",0
facebook_corpus_msr_420476,Warren Buff. Has warned for over valued m caps. Is there great sell off coming this week,0
facebook_corpus_msr_456332,If the bike is priced 1.6 then it's a bang for the buck,0
facebook_corpus_msr_443589,Has RBI become afraid more currency than what it has legally minted is bound to come to its coffers. As fake currencies also have all been deposited in the banks .,0
facebook_corpus_msr_455875,Guys chk KTM Rc 8 ook---- royal Enfield looks like baby,0
facebook_corpus_msr_431125,"If they are willing to put their Nuclear program under IAEA, then we have no problem.",0
facebook_corpus_msr_416600,What anout  people health and those too many protest against liquor,0
facebook_corpus_msr_505687,"Sensex would indeed touch 22,000.

In our opinion we are on a brink of a global collapse there will be a cyclical recession in the time period of 2016-2018.

Global events that will exacerbate the recession:

- IMF's Foreign Reserve basket adds Chinese Yuan to its Forex basket reducing Euro's contribution to this basket by a considerable 7%+
- Euro will considerable depreciate 
- BREXIT - British Voters will actually vote for Britain to leave the EU
- US Elections and it's uncertainty.
- Crude Oil Glut
- China Debt-to-Equity conversion 
- Shemitah year of 2016

A Major global sell off should have happened on 2 October 2016 but as that is a Sunday on 3 October 2016, which is a Monday we will witness a global sell off and Global markets will correct in excess of 8%+ 

Targets in the range on 2016-2018
(All prices are in Rupees

Sensex: 18000-19000
Nifty: 6200-6400
Bank Nifty:8500-9000
ICICI bank: 110-120
SBI: 95-105

Google ""Shemitah Year 2016"" we are headed for the biggest blobal recession yet.
You have the opportunities to either become rich or become poor. 

Sit on cash don't buy anything right now.
Until, we reach the above Targets, you should sit on cash.

Welcome to Shemitah Year 2016.
Either you become rich or you become extremely poor the choice is yours the market has already dropped so much from 2014 that all gains have been wiped out and now we are in negative.",0
facebook_corpus_msr_334887,those channels were asked to give their explanation regarding that fake news by  delhi govt,0
facebook_corpus_msr_472647,100/- & 50/- notes  were not cancelled ........how people are feeling shortage .........where has gone these notes,0
facebook_corpus_msr_327825,"For sure Indian reaction will only be for Indian voters to stop criticism, but Pakistan will go unpunished, that's why they provoke India. Although we have missiles in India, giving measles injection to Indian public than sending missiles out of our territory is most important, because, we are like a poor man having many children. We have to fear war escalation, because we have to do lots of homework.",0
facebook_corpus_msr_422640,"do you know 95% of japanes donot invest in stocks as they believe you should work hard to earn and not on speculated boosts. in japan no interest in savings bank account,on the contrary they charge for keeping your money safe. .let us learn good things. watch with family Tata SKY 642 NHK world news channel japan .",0
facebook_corpus_msr_416598,Reduction in accidents & home violence + good health for all,0
facebook_corpus_msr_506886,"jayant sinha -sir  we will win , have done the cut copy paste of all budgets of  the past , finance minister -i know it , ha ha , you are busy in  north block  making your people to do the cut copy paste job ..creative content",0
facebook_corpus_msr_482183,You have to produce good products. Brand name plays a role but with inferior products not even an Apple can gain and maintain market share. Of course I am talking about just 1 part of Tata Sons called Tata Motors. Industries like Steel really need proactive governance to prevent cheap dumping by China and the like.,0
facebook_corpus_msr_1775217,But EVM used to vote only fr bjp...,0
facebook_corpus_msr_1692634,your thoughts are just like your name.,0
facebook_corpus_msr_482391,Happy diwali from pakistan.  I am Muslim but dont speak any bad about pakistan,0
facebook_corpus_msr_327629,Wasim Raza everyone like own mom . Did you not like ur mom who gave birth to you?,0
facebook_corpus_msr_2280132,Ok.,0
facebook_corpus_msr_425120,Should I buy Dr. Reddy's Labs? What is the long term target? Have already bought at 2900. Should I average out?,0
facebook_corpus_msr_505938,Ambani enjoying ....people crying...down crude price but people not get benifit....,0
facebook_corpus_msr_413445,"Times now is not a business news, still if u compare d reason is quite republic",0
facebook_corpus_msr_331185,"I don't know where this great country is heading for ? 

Politics is being played on cows ,  triple talaq & all that mess , just to stay in power.

When will these ppl realise that they r doing no gud to the country but just damaging it slowly with slow poison.",0
facebook_corpus_msr_451912,Very soon they should have a race between dominar vs royal enfield,0
facebook_corpus_msr_2126405,Dog married presstitute and ie was born,0
facebook_corpus_msr_471193,Good to market after a long time waiting for money,0
facebook_corpus_msr_1763618,So just think how common man will survive?,0
facebook_corpus_msr_399642,You know that in Pakistan citizen 1/3 maintal it's true . See news of Pakistan not India.,0
facebook_corpus_msr_480889,"How can a country like India have same ratings as South Africa and Greece,  seems all ratings agencies support developed countries only,  it's ridiculous.",0
facebook_corpus_msr_415692,Where do u see nifty heading ? After closing below 9200 ?,0
facebook_corpus_msr_442674,Expect the budget to be populist from a consumer point of view: Rajiv Memani,0
facebook_corpus_msr_397464,Oh !  I forget actually  whole pakistan is a jahannum .& choosa  aam by chinese.,0
facebook_corpus_msr_484279,How would you compete with Rio (Reliance)? Look at price and features Rio is offering with hand set,0
facebook_corpus_msr_470171,Hahaha .... good survey asking people who are any way anti modi and then showing us modi is wrong and did wrong waaah!!! Cnbc,0
facebook_corpus_msr_429428,FY17 revenue growth for IT industry expected at 8.6%: NASSCOM,0
facebook_corpus_msr_409456,"Hurry! !

Register yourself on below link with your mob. No. And get the free worth recharges for that mobile no.

Its 100% true, try it.

http://ultoo.com/login.php?refererCode=302602E&flag=hide",0
facebook_corpus_msr_406846,"No doubt BJP is very strong presently,  but they are acting against their collation partners. BJP want to become strong in South states we appreciate but should not do leg pulling. We are seeing present trend of  BJP is some how they want to grab power in Southern states. People may not like this attitude. Jai Hind",0
facebook_corpus_msr_488742,Nifty support & resistance levels.. looks weak or expect a bounce back??,0
facebook_corpus_msr_495527,"So Andhra split into 2, and both are giving money separately. Good for her!",0
facebook_corpus_msr_331435,"Aiyaz Khan , If his achievemnts were so decisive and he was so honest he should have got more than just above teh 50% he got in recent vote.",0
facebook_corpus_msr_323740,Lolz... Best way to keep people away.  I'm sure people would be staying atleast 50 feet away from priyanka..,0
facebook_corpus_msr_2041581,More power to you Kangana Ranaut.,0
facebook_corpus_msr_2175505,"Siddhant Mulgaonker Patil award winning and block buster is two different thing
Licker",0
facebook_corpus_msr_1805539,Anna should join bjp,0
facebook_corpus_msr_1600613,"BROTHERS AS PER PAKISTAN NEWS DAWN 
THERE WAS NO ATTACK FROM OUR ARMY SIDE
OUR ARMY SAID CLEARLY WE NEVER DID THIS AND WE WILL NEVER DISHONUR ANY SOLDIER EVEN INDIAN SOLDIER",0
facebook_corpus_msr_473590,"Buy gold/gold mining stocks that's the only way to financially benefit from this event. I have already put in my order 🙏🏼
I already bought MMTC.
Gold will rally to $1500 on back of Trump election",0
facebook_corpus_msr_1775236,What about Goa?,0
facebook_corpus_msr_465480,Pagariya Auto pvt Ltd is truly on progress in all Maharashtra,0
facebook_corpus_msr_455927,Wish this was not live and  cud have just skipped this,0
facebook_corpus_msr_405893,"😄 Bot😩 Powered👼 By😪 Prince💛 Fadii

🏨 Add Close 😽 India TV
♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥
🏢 Saturday : 29 - April - 2017
🏨  Like Back♥ India TV
🏥 Comment Late  28 detik :)
 🏪  Auto Comment By    Prince Fadii
 🏯 🔎 Baby-Bot.tk 💡",0
facebook_corpus_msr_495433,Government should enhance much more facility to prepare well for our sports persons ..like some other countries like USA China Japan Britain etc....target 2020 Tokyo...shouldn't be!!!,0
facebook_corpus_msr_443599,They made joke of governing a country .With planning like this u cannot run your home they r running a country.,0
facebook_corpus_msr_470160,"the most ill-planned, ill-executed move by the government.. its all about politics.. its all about the UP Elections... nothing else... no Black money is coming into the system or anything else..",0
facebook_corpus_msr_433407,"Exactly..!
A leader shall know the facts. If he understands the facts then his subordinate  will understand his objectives.
So, basically a leader or superior will know the facts when he experienced it.
Thats how the good communication starts
This is called a healthy employment.
So get your 100 customers by yourself and  guide ur subordinate to bring next 200.
Ab ban gayana equal equal.. 😉😎😎",0
facebook_corpus_msr_482946,I have 7 calls of 280ce icici bank Oct expiry please please comment @ 2 rs now 1.5,0
facebook_corpus_msr_409820,why u post this type imaage Bcz all worlds ppl see it.....shame,0
facebook_corpus_msr_1985366,"I miss you
Sorry",0
facebook_corpus_msr_331201,"#AbhySahu....#FakeID..... #FekuBhakth...... 
Exhistance of u #Bhakth from #Brahma ....by raping his own daughter #Saraswati....
Dats y u #Bhakts r #BornRapists....!!!
Pedophile is far better than this....!!!",0
facebook_corpus_msr_468996,Is it right time to buy nbfc stocks pls advice,0
facebook_corpus_msr_461130,We should learn synonym of all the words from this man ;),0
facebook_corpus_msr_1804969,"Anna ji was right when he agitated against corruption and brought the issue centre stage. Again, he was right in not joining AAP, else he wouldn't have allowed it to do such good work! Anna ji is not cut for the cut throat politics.",0
facebook_corpus_msr_2277507,Love you salman best of luck for your movie.....,0
facebook_corpus_msr_473991,Sir we are thinking this is the begining...... MODIJI. WE WANT MORE SUCH ATTACKS ON BLACK......,0
facebook_corpus_msr_431162,"Keep it up Modiji,the more you dig up corruption , mahachore will shout, absue you since they are seeing end of political life. March on Sir, we are with you. Ji Hind.",0
facebook_corpus_msr_503319,Extremely negative view on BUDGET day by Udyan. another negative view when rajan exits and again negatively on brexit. he is comparing brexit with lehmon crisis.still don't know the way he analyze situation please avoid every view is wrong since Budget.,0
facebook_corpus_msr_429186,Five ways of entrepreneurs  success  is an excellent message from mukesh bhai,0
facebook_corpus_msr_457734,Demonetization has nothing do with cutting some branches and declare the tree is safe . It's rather shoveling the deep roots and making sure the base is strong for the tree to grow stronger,0
facebook_corpus_msr_435084,U take up queries of ur friends n relatives only...,0
facebook_corpus_msr_1737178,He seems good person in bad company.,0
facebook_corpus_msr_394683,"violence  cannot be answered by violence. India has to work against Pakistan in various non-violence areas like isolating Pakistan, blowing up Balochistan issue, making Pakistan economically weak etc.",0
facebook_corpus_msr_414530,"JP group is a closed chapter . However they may try , they can not repay debt nor have they assets to match debt . Let us see what action Modi govt takes ?",0
facebook_corpus_msr_1668905,"Maria Sharapova, former number one, will mark her return after a 15-month doping ban and will face Roberta Vinci.",0
facebook_corpus_msr_400228,"Indian People are again getting fooled 
Previous it was UP election and it worked .",0
facebook_corpus_msr_346511,"#αωωωѕσмє_вяιℓℓιαит

ABP News уσυ 
нανє α nicҽ Tuesday
 ____________________ 
 уσυ r nícє  ABP News",0
facebook_corpus_msr_434448,With change in American Politics we should expect slump in pharma sector,0
facebook_corpus_msr_437009,Real estate investments are the top bet in India: John Studzinski,0
facebook_corpus_msr_465967,"SELL TATAMOTORS AROUND 450
TARGET : 440
TARGET2 : 428
SL : 459",0
facebook_corpus_msr_399413,250 meter enters inside the Indian tertiory Isy ghus k Marna kehty hen or kind of surgical strike I think ur solders are responsible for this propaganda why they are sleeping during duty??? Na khilao pani wali dall  tu na hoga ye hall,0
facebook_corpus_msr_417001,I understand such concept in airport where your transit time is  max 5 hours and u need to talke a quick nap while charging your phone. For an entire day staying in that pod gosh that will make people sick....,0
facebook_corpus_msr_340042,"�

 ♥PYTHON♥BOT♥TEAM♥

♪----» TAYYAB-XD.TK «----♪

♥♡o. BOT OWNER 💢 TAYYAB KHAN 💢",0
facebook_corpus_msr_1957017,Nice,0
facebook_corpus_msr_418667,again not getting answers for tougher questions .....  is tv18 banned from tradin in fno or network 18 same like ril ....as its the promoter of tv18,0
facebook_corpus_msr_362812,jio is best and has saved from other companies charging too much before entry of jio in market,0
facebook_corpus_msr_417790,Hi Sir  What is your Views on Metal Sectors & NBFC in April Month,0
facebook_corpus_msr_417074,Ralstin Tyler  I was just thinking about it 👻,0
facebook_corpus_msr_470972,Why NBFC is hit so hard? Will this be extended further?,0
facebook_corpus_msr_487725,Will US elections have any major effect on Indian Markets?,0
facebook_corpus_msr_465969,"the solution could had been availability of Rs.100 currency in abundance or swift replacement of new currency within say 7 days of announcement. But sadly nothing happened, this has resulted in miseries of common people and taken out wind from the move. Bad experience.",0
facebook_corpus_msr_2241660,WORTHLESS.....,0
facebook_corpus_msr_2111329,wrong.communists are intolerent and againest humanity.,0
facebook_corpus_msr_326442,"Erdogan visiting nation, mainwhile  Pak  mutilates  2  Indian soldier's bodies .Govt .....    Seeing  their message ??? Why not  close  Pak embassy ???
 Also pls  ask erdogan  what is happening to the Turkey Kurds ?? 
Brutal  murders by  Turkey Army ....
 What about given  the Kurds their land back ??? 
 Let Kashmir not be the  talks on table ,discuss KURDISTAN SETTLEMENT  .",0
facebook_corpus_msr_1692672,Wrong survey unless the EVMs are rigged,0
facebook_corpus_msr_462516,"Hi anuj, MSS coming into picture, the liquidity has been Stabilised, What if rate cut doesn't happen??? How wil marlets react???",0
facebook_corpus_msr_484275,"Not sure if they can achieve their sales targets..People here are accustomed to Apple, Samsung and It will take time to move customers from the traditional giants. But a great move by LeEeco 👏🏻",0
facebook_corpus_msr_1674419,Kkr will win,0
facebook_corpus_msr_406840,The Nonstopable - Chandra Gupta Maurya of present generation. India will attain the great height under his leadership-the New India on the way. India is under Modifications...,0
facebook_corpus_msr_502570,"Was he the lone one involved ?
Wt abt d finance minister,officials,brokers etc involved ??",0
facebook_corpus_msr_403492,Still not all states implementing it wish all states come together to implement this act .,0
facebook_corpus_msr_2115235,You will...best of luck..u have guts to come back,0
facebook_corpus_msr_456090,Why bajaj is not looking in to scooter segment as they were master in that field ?,0
facebook_corpus_msr_425049,"Sir, I want to know if any person who will be new in Stock market investment, Being the new in the market with which stock of the company he can start his investment in current stock Market.",0
facebook_corpus_msr_469990,"Why rupee is weaking ,we all know  5 lakh crore not back ,should that not boost up?",0
facebook_corpus_msr_414382,And he will either have a luxurious life in jail or else he will live it outside. That's the power of our ' Incredible India '.,0
facebook_corpus_msr_439464,So this currency ban is affecting normal people not black money holder . Normal people who save there money and invest in this sort off long term investment.,0
facebook_corpus_msr_435320,make it simple cnbc ....protecting the banks from pick pocketing ...,0
facebook_corpus_msr_418475,don't want to be obsessed with Australian media but would love to read a few article by them on their players.,0
facebook_corpus_msr_483425,Ratan Tata back as interim chairman certainly sentiment wise it's gud but equally uncertain that what has gone so wrong wid Mr Mistry which resulted into this sudden so big decision..,0
facebook_corpus_msr_443324,I think cyrus you should have fought for your rights you laid down your knees too early,0
facebook_corpus_msr_323790,Wow! She can don this when she goes for shopping.,0
facebook_corpus_msr_2199188,Understandable anguish.,0
facebook_corpus_msr_436775,Bangalore and Hyderabad on the list... Like south India is really progressing... Real estate prices for sure but rural areas need more attention too in terms of education and empowerment. All the population is stagnant only in these cities macha!,0
facebook_corpus_msr_413447,Republic is coming...father of all English channels....@@india  s first global venture,0
facebook_corpus_msr_417005,I think these would be terrific alternative to sleeping.    Could get rid of the tv.   Get the cost down to $10 a night.    We could use about 5000 of them in Portland!,0
facebook_corpus_msr_2115242,Yes Best of luck my love virat,0
facebook_corpus_msr_474175,"Priyan Maru, Siddharth Moonat, Manan Jain, Yash Bhootda, Palak Dhariwal, Mansi Akira Please listen to this",0
facebook_corpus_msr_461585,A woman of grit and determination! Will always remain people's AMMA! RIP,0
facebook_corpus_msr_461131,"and here I thought the media was supposed to filter idiots, long live social media then",0
facebook_corpus_msr_494032,"Markets are overvalued, yesterdays data suggest slowdown still not over",0
facebook_corpus_msr_1775231,Good,0
facebook_corpus_msr_426310,I believe that's a special Tie worn during all big announcements by Mukesh Ambani,0
facebook_corpus_msr_1563588,"Palestine called Dave, they said ""Thank you Mr. Roberts, you are a sincere infidel and we would like to send you a years supply of Humas""",0
facebook_corpus_msr_379399,Enough is Enough... Stern action needed... All should come on one platform for immediate exemplary action.,0
facebook_corpus_msr_429709,i agree becos they got italian bar maid to be pm,0
facebook_corpus_msr_470212,Decision is good but implementation and its planning is faulty which is causing hardship to ordinary people!,0
facebook_corpus_msr_420739,"Sir app wo kr sakte h jo kisi n nhi kiya Best of luck our new CM  .sudhir, preeti. And my loving daughter  meenakshi.",0
facebook_corpus_msr_495794,ALL SUCH PRIZES  DONOT ATTRACT ANY  TAX PROVISION.,0
facebook_corpus_msr_464482,What will be the impact?  Petrol prices wl go up or down?,0
facebook_corpus_msr_468123,In My location not even a single Atm calibrated for new currency.,0
facebook_corpus_msr_421461,Facing some problems of land acquisition in a few projects: Nitin Gadkari,0
facebook_corpus_msr_2035900,You are best actors,0
facebook_corpus_msr_443387,Please guide me on pnb gilts please sir give your precious guidance it will be very helpful for small investors,0
facebook_corpus_msr_417306,The facts were not properly represented to the Supreme Court: Pawan Goenka,0
facebook_corpus_msr_495407,"And the rich and comfortable parents' children are hardly admitted in sports school with certain exceptions. Those admitted are taken for granted at times. It is something like the poor children' s academy and it's hostel. Among thousand other factors, the athletes need good food.",0
facebook_corpus_msr_334476,Soumen I can advice u to shrug off these delusional binaries that the current environment has created and look at things from an a political way. But the rat is upto u.,0
facebook_corpus_msr_431222,In 70 years there is a man whom we proudly can say our PM.,0
facebook_corpus_msr_1805157,Narendra is his boss,0
facebook_corpus_msr_1805665,Leave RSS first Anna ji,0
facebook_corpus_msr_443470,"is it the good time to buy jsw steels?
is it the good time to buy jsw steels?",0
facebook_corpus_msr_427864,"Hi Anuj , is this time buy on dips strategy coupled with consistent DII's flow propel market to new high any time soon",0
facebook_corpus_msr_418979,Rangila rajasthannnn.......in our india ...i am proud of our indians,0
facebook_corpus_msr_329937,We will always support north Korea........neta ho to Kim jaisa,0
facebook_corpus_msr_1876666,Beautiful fusion of Indian classical dance with western music,0
facebook_corpus_msr_326447,"Resolve the Kashmir issue , the peace will prevail across the nation .",0
facebook_corpus_msr_451518,Hello Sonia view on liquor stocks as goverment highway licence news,0
facebook_corpus_msr_495726,Hope they do not tax this is as well..hope Govt waives the Tax,0
facebook_corpus_msr_2202786,"The RSS chief, who recently said that every person born in India is a Hindu, also said patriotism doesn’t have existence on own.",0
facebook_corpus_msr_505628,"Dumdum give me the gum gum -cnbc tv 18 ----->BJP is the  govt by pharma industry ---chinese raw material ?......50% of pharma industry are film producers ? new comers in pharma industry lack industry knowledge completely , ethics of the business?",0
facebook_corpus_msr_1614079,Superb movie,0
facebook_corpus_msr_496114,Will people stop being sick from flu or accidents or heart attacks hospital stocks will do well,0
facebook_corpus_msr_1575754,Non of the above,0
facebook_corpus_msr_466361,"Dr. Maanmohan Singh ji's statements today: 
1. ""Demonetization is organized and legalised loot""
I am still wondering if 2G and coal scam was not.
2. It is a Monumental management failure.
I am still wondering if MANREGA was not.
3. He also quoted John Kynes"" In d long run we are all dead""
Is that why he let his goons like Raja, Vadra and Kalmadi to loot d country with land, defence, mines and spectrum scams during his tenure because d future is dead?Aren't u d person who killed our future by choosing not to open your mouth then?",0
facebook_corpus_msr_327839,They were killed by RPG and artillery fire from  long distance than how come Pakistani soldiers can mutilate their bodies?? It doesn't make any sense. it is just an other headline grabbing exercise by Indian Army in order to impress Turkish president...Erdagon made a statement earlier that he wants Pakistan and India to resolve Kashmir dispute.,0
facebook_corpus_msr_430850,One more good news by RBI  (y) for the people of the Nation .,0
facebook_corpus_msr_393725,Even IF there is a reconcialiation...it will be short lived.,0
facebook_corpus_msr_1737063,It is essential to be seen as impartial so hinting at Delhi govt and AK was necessary for credibility. His message is without dispute.,0
facebook_corpus_msr_470190,"Well done modi while u sit in your air condition room people have waited all day in the sun for withdrawing cash for their daily meal,  while step out the door would need to think shall we go to work to earn money for living or withdraw cash to eat a meal for living",0
facebook_corpus_msr_507097,"Every year you people put wish list for budget, but govt do what they want to do. Expert should be practical enough to discuss only on viable option.",0
facebook_corpus_msr_473766,Stop ur comments .....lol ppl start writing even before the guy starts his speech,0
facebook_corpus_msr_409821,"Do any one know about Kalinga Nagar in Jajpur K Road, Odisha, where more than 5 big steel plants situated and more than 5 hours power cut done per day and with a minimum elect charge of Rs.500/- per month , how our life goes ....",0
facebook_corpus_msr_418405,Hi Anuj a view on Axis Bank & Hindalco plz,0
facebook_corpus_msr_483646,Ratan i look forward to be the next sucessor as Chaairman.,0
facebook_corpus_msr_2073044,Bjp or congress one should deserve the penalty given by law.,0
facebook_corpus_msr_1614024,Really,0
facebook_corpus_msr_497515,"He looks like a Ken doll!my king so restless? -in central ,only one whose words are been  listen to group of Oprahs in business channels  ,  -creative comment not subjected to any tax --comes under 80 G tax exemption  of remix comment",0
facebook_corpus_msr_441454,Hii reema prashant view on HPCl ...hold ??....and 2017 view on oil and gas,0
facebook_corpus_msr_430203,PSU banks were milked by private cos who are not repaying their loans,0
facebook_corpus_msr_1772578,"From the Oscar-nominated ""Lagaan"" to ""Bajrangi Bhaijaan"" to ""Ae Dil Hai Mushkil"", Bollywood has come a long way.",0
facebook_corpus_msr_502842,By when can we see automated toll booths across the nations ...avoiding huge traffic blocks in highways ...,0
